Introduction: Table 1
						
						
						
						
	Discordance and ambiguity re earliest English settlement in Belize					
						
	To be addressed	settlement as pirate / buccaneer haven vs logging				
		earliest presence by pirates				
		earliest logging by pirates				
		earliest settlement in Mosquito Shore				
		earliest settlement in Bay Islands				
		earliest settlement in Belize proper				
		earliest settlement in Yucatan				
		earliest settlement in Mexico Gulf				
		tipu revolt & spanish withdrawal				


Events: Table 1
ID	OID	PIR	CLG_0	CLG_1	FLR_0	FLR_1	NAME	DESC	ROUTE	ACTORS_0	FORCE_0	ACTORS_1	FORCE_1	SEC	PRIM 0	PRIM_1	NOTE	SOURCE	URL	END	
^^^	^^^	Finamore	p 19	"The earliest English exploitation of the logwood tree may have been at Cape Catoche, Yucatan, where English adventurers from Jamaica cut coastal stands of the wood prior to settling in the Bay of Campeche [John Masefield ed, Dampier's voyages : two voyages to Campeachy, in 2 vols, reprint of 1717 ed, London: E Grant Richards, 1906, cf vol 2 p 115; Robertson, History of America, in 3 vols, London: A Strahan T Cadell W Davies, 1803, cf vol 3 p 365]. [new para] English pirates regularly attacked Spanish settlements around the Laguna de Terminos in the Bay of Campeche during the late sixteenth and early seventeenth centuries, often carrying away cut logwood that they found in warehouses and in ships. Eventually, by 1662, English mariners began settling at ""Campeachy"" [Campeche], cutting logwood for export to Europe via Jamaica and New England [Thornton 1953 article ""The English at Campeachy 1670-82"" in Jamaican Hist Rev vol 2 issue 3 pp 27-38, cf p 27]."	"The earliest period of semi-permanent English settlement in what is now Belize constitutes a poorly understood time in Caribbean and Central American history. [...] The chapter [cap 2] is divided into three sections. The first section describes the earliest history of logwood extraction by small groups of English mariners operating independently,  [...] The second section of the chapter addresses mahogany extraction in the settlement [...]. /v Finamore p 16 /// There is no substantiated evidence for significant English settlement anywhere on the coast of Belize before 1680 [Burdon 1 p 2] /v Finamore p 22"	Catoche / Cam B	earliest English exploitation of logwood / English mariners begin settling	1p	^^^	1662	after logging in Catoche / by 1662	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Finamore	p 21	"The date of the earliest semi-permanent settlement of the southeastern coast of the Yucatan peninsula by English mariners has been a matter of debate for many years, with most sources repeating the traditional legends of early settlement for which there is no evidence. The mysterious pirate Wallis (also Willis, Wallice, Wallace, and in Spanish, Valis) who, according to many sources was supposed to have given his name to the modern nation [C Quijano p 46; Dobson, History of Belize, London: Longman Caribbean, 1973, cf p 50], was likely never at Belize. The legend of settlement at the Belize River mouth by English mariners as early as the 1630s has persisted since at least the early nineteenth century [Bridges 2 p 134]. No actual corroborating historical evidence is known to exist, however, and there seems to be little likelihood that any will be turned up at this late date. "	There is no substantiated evidence for significant English settlement anywhere on the coast of Belize before 1680 (Burdon I 931: 2) /v Finamore p 22	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Finamore	p 21	"English privateers, pirates, and other mariners were making sporadic visits to this portion of the Bay of Honduras coast for a variety of purposes at least as early as 1570 [C Quijano p 41], including periodic raids upon the Spanish settlement at Bacalar, which were recorded in 1642,1648, and 1652, and possibly even itinerant timber exploitation as early as 1618 [Gerhard, Southeast frontier of New Spain, Princeton: Univ Press, 1979, cf p 70]. "	There is no substantiated evidence for significant English settlement anywhere on the coast of Belize before 1680 (Burdon I 931: 2) /v Finamore p 22	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Finamore	pp 21-22	"The 1670 Treaty of Madrid that temporarily settled territorial disputes between England and Spain does not specifically mention Belize as the site of any English settlement. The Jamaican governor Modyford's 1672 list of the principal British logwood works includes ""Cape Catoche, Cozumell, Champatone, Port Real and St. Paulo,"" but does not mention Belize [Burdon 1 p 2]. There were no doubt many Englishmen passing along this coast, obtaining food from the sea, fresh water from the mainland, [start p 22] protection from Spanish guarda costas in the multitude of secluded cays, rivers, and remote backwaters that would allow one to careen a vessel or await a passing merchant ship that might become the next prize."	There is no substantiated evidence for significant English settlement anywhere on the coast of Belize before 1680 (Burdon I 931: 2) /v Finamore p 22	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Finamore	p 23	[T]he archaeological investigations that are the focus of the present work provide no corroborating evidence for theories of semi-permanent English settlement during the first half of the seventeenth century.	There is no substantiated evidence for significant English settlement anywhere on the coast of Belize before 1680 (Burdon I 931: 2) /v Finamore p 22	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Finamore	p 23	"As with Cape Catoche, Cozumel Island, and the Bay of Campeche, English mariners were attracted to the coast and river valleys of central and northern Belize for the abundant stands of logwood therein."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Finamore	p 24	"The Belize settlement received regular introductions of new European populations from the early 1680s on, such as the mutinous crew of Captain Coxon, who were sent there to evacuate the logwood cutters [Burdon 1 p 57; Joseph 1989 article ""John Coxon and the role of buccaneering in the settlement of the Yucatan colonial frontier"" in Bzean Stud vol 17 issue 3 pp 2-21, cf p 14]. Though the life of a wood cutter at this time is well documented as being a transient one [e.g., John Masefield ed, Dampier's voyages : two voyages to Campeachy, in 2 vols, reprint of 1717 ed, London: E Grant Richards, 1906], at least some of the mariners remained as settlers, since in 1705, ""the River of Bullys"" was described as the primary point of lading for English logwood ships [Burdon 1 p 60]. Though the numbers are unrecorded, the year 1717 must have seen a large influx of settlement when the logwood cutters were driven out of the Bay of Campeche."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Finamore	p v	"This research focuses upon the first 100 years of occupation of the British Bay Settlement (Belize), a period characterized by large-scale transformation from an egalitarian maritime society to a mainstream British colonial society. Toward the end of the seventeenth century, small groups of maritime laborers seeking alternatives to their arduous occupations began settling in Spanish territory along the southeastern coast of the Yucatan Peninsula and cutting logwood for the European dyeing industries."	"A program of documentary research and archaeological survey undertaken in the New and Belize River valleys located and investigated an array of wood-cutter camps of the eighteenth and early nineteenth centuries. Seventeen historical-period sites were located and investigated through surface collection in the New River valley, many of which related to slave-based mahogany extraction. Excavations were undertaken at two Belize River valley locales: THE BARCADARES was an early eighteenth-century community of independent logwood-cutting mariners, and is the earliest identified British settlement in Belize; CONVENTION TOWN was a community of slave-owning wood cutters who evacuated the Mosquito Shore in 1787. /v Finamore p vi /// Survey and excavation maps in Finamore pp 111, 137, 146, 156 / Barcadares artefact catalogue in Finamore appendix 2 / Earliest Barcadares artefacts dated 1640-1800 median 1720 n=49 and 1550-1780 median 1665 n=1 /v Finamore appendix 2 / Artifact identification criteria and dates of manufacture came from a number of sources, but the most commonly utilized include Noel Hume [Noël Hume, Guide to artifacts of colonial America, New York: Vintage Books, 1991] for a range of eighteenth-century artifact categories, and Beaudry and Mrozowski [Beaudry and Mrozowski eds, Interdisciplinary investigations of the Boott Mills Lowell Mass., vol 3 subtitled The boardinghouse system as a way of life, series Cultural resources management 21, Boston: Natl Park Service N Atlantic Reg Office, 1989; cf appendix E] for more refined dates of the nineteenth-century ceramics. Other sources for special artifact categories include Dumbrell [Dumbrell, Understanding antique wine bottles, Suffolk: Antique Collector's Club, 1983], Jones and Sullivan [Jones and Sullivan, The Parks Canada glass glossary, series Studies in archaeology architecture and history, Hull Quebec: Parks Canada, 1985], and O. Jones [Jones, Cylindrical English wine and beer bottles 1735-1850, series Studies in archaeology architecture and history, Ottowa: Environment Canada Parks, 1986] for glass, as well as numerous other publications that are cited elsewhere in this chapter [cap 5]. /v Finamore p 166"	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	G Palaez	vol 2 cap 63 p 124	"Destituidos los corsarios ingleses de todo socorro en las islas Guanajas mediado el siglo 17 con haber sacado á sus naturales, incendiado sus ranchos y talado sus sementeras, donde se surtian de bastimentos y hacian mansion, hubieron de buscar lo uno y lo otro en la tierra adentro de la costa, en que hubiesen sementeras, ranchos y naturales moradores de la tierra, para no carecer de su provision. Todo esto hallaron en las provincias del Chol, Manché, Mopan y Typú situados en lo largo de la costa de la Verapaz y el Lacandon, desde el Golfo-dulce hasta Yucatan. El p. Delgado, misionero domínico, en una entrada que hizo pasando adelante del Manché de tránsito para Yuctan con el objeto de hallar camina para aquella provincia y abrir comunicacion con ella, da el derrotero de su viage y mucha razon de la poblacion que descubrió al paso, en relacion de que se ha hecho mérito y transcribe Ximenez lib. 5 cap. 33. [new para]"	G Palaez 2 cap 63 entitled Entradas de corsarios á la costa de Verapaz /v G Palaez 2 p 124	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	G Palaez	vol 2 cap 63 p 129	"Murillo, en su Geografia lib. 9 cap. 3, hablando de esta última provincia [bahia de la Ascension, que pertenece á la villa de Valladolid de Yucatan], escribe. Aqui hay mucho palo colorado para teñir, que llaman brasil y campeche, y por aprovecharse de él, se establecieron algunos ingleses."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	G Palaez	vol 2 cap 65 pp 134-135	"No fueron solo las bahias del Espíritu Santo de Bacalar, y la de la Ascension las ocupadas por ingleses con el corte del palo de tinte en Yucatan: lo habian sido mcho antes el cabo Catoche, y otros parages hasta la laguna de Términos. Roberston lib. 7 s 68 dice. Despues de la conquista de Jamayca uno de los primeros objetos que tentaron los ingleses fué el gran provecho del co-[start p 136]mercio del palo de tintura, y la facilidad de arrebatar una parte de él á los españoles. Algunos aventureros de esta isla hicieron la primera tentative en el cabo Catoche situado al sudueste de Yucatan, y tuvieron una grande ganancia, cortando palos. Cuando los árboles mas próximos á la costa fueron abatidos, ellos se acercaron á la isla de Triste en la bahia de Campeche."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	G Palaez	vol 2 cap 65 p 135	"El almanaque de Balis del año de 828, tratando esta materia [ie ingleses en Yucatan], refiere que al principio las embarcaciones inglesas cruzaban los mares en solicitud de embarcaciones españolas: que mas adelante no haciendo presa de ellas, aprendieron los ingleses por sí á cortar su carga; y que el primer establecimiento de cortadores se hizo en el cabo Catoche por aventureros de Jamayca, que en poco tiempo se estendieron hácia el sur hasta la playa de Waliz, y hácia el oeste hasta la isla de Triste: con que teniendo este modo de ganar la subsistencia, dejaron la depredacion por tratado hecho con la España en Madrid en 667."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	G Palaez	vol 2 cap 65 pp 136-137	"[E]l conde de Arlington mostró ante los señores de la junta una carta de sir Tomas Modyford, primer gobernador de Jamayca, datada el 16 de mayo de 1672, donde despues de dar cuenta de la extension [start p 137] del pais en que se cultiva el palo de campeche, y de los lugares frecuentados por los ingleses, añade: que ellos habian hecho aquel comercio durante tres años; al principio encontrándolo en la orilla del mar: pero que despues, viéndose obligados á internarse cuatro ó cinco millas dentro de el pais, habian hecho provisiones indígenas, y construido casas allí, para preservarse ellos mismos y sus provisiones del mal tiempo: que generalmente le habian asegurado, que nunca habian visto españoles ú otras personas en todo el tiempo de su obra, á pesar de haber ido seis ó siete millas mas lejos á matar venados."	Quote content from Hon Alm for 1828 p ^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	G Palaez	vol 2 cap 66 pp 139-140	"Si los tratados [of 1667, 1670] invocados por el almanaque [Hon Alm for 1828] no prestaban apoyo á la posesion del territorio de Yucatan, mucho menos podian dispensarlo á la ocupacion del de Balis. Lo primero, por llevar consigo idéntico vicio: lo segundo, por ser ella posterior á los tratados. La introduccion formal en el territorio data el año de 680, y los tratados fueron celebrados en 670 y 667. Asi aparece literalmente de la narracion del almanaque: consta de la de [start p 140] Ximenes, ya referida [ie Ximenez lib. 5 cap. 33 per G Palaez 2 cap 63 p 124 or Ximenez cap. 31 per G Palaez 2 cap 63 p 127], que por este tiempo solo menciona entradas y salidas de piratas al interés de palo de tinte: de la de Delgado, cuyo testimonio oficial por el carácter de empleado, y coetáneo al hecho que refiere, muestra que hasta el año de 677 no poseian los ingleses mas que el cayo Cosina, y el islote del rio Tejach, sin hacer asiento aun en la tierra firme de la costa. Delgado recorrió cuidadosamente, y reconoció todas las bocas de los rios, y vió desierta la de Balis, que se conceptúa de primera fundacion. Robertson mismo denota la posterioridad de ella, cuando describiendo los progresos de este negocio [in Robertson lib. 7 s 68 per G Palaez 2 cap 65 p 134], añade: y en fin, ellos han colocado su principal establecimiento en la bahia de Honduras."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	G Palaez	vol 2 cap 66 pp 140-141	"En informe hecho al gobierno superior del reyno por el padre comisario de misiones fray Alonso del Castillo, y firmado de su nombre en 16 de agosto de 1724, se dá la relacion siguiente. [new para] Demas de dichos zambos mosquitos hay poblados como trescientos ingleses, segun el informe que me hicieron los prácticos [start p 141] de dicha costa, y que han estado entre ellos. Mas estas poblazones de ingleses estan muy apartadas y distantes del parage de los zambos mosquitos. Estan dichos ingleses en el parage que llaman Balis en esta costa de la mar del norte á el lado y costa del castillo del Golfo, que mira como quien navega para Campeche. De suerte que saliendo del castillo del Golfo, y navegando costa á costa á los cuatro dias de navegacion se encuentra con las poblazones de Balis á la lengua del agua. Estos ingleses ha mucho tiempo que estan poblados y cortando palo de brasil, que es el fin y único ejercicio que tienen. Ellos cortan de este palo que superabunda en aquel parage, y gran parte de su circunferencia, por lo que mira á la montaña de dicha costa, y en porciones lo van vendiendo á otros ingleses, que á este fin vienen de Jamayca y de Inglaterra. [new para] En la montaña de dicho parage solo hay montes espesísimos y casi impenetrables; porque nunca jamas se ha oido hayan atravesado aquellas montañas por tierra, ni los ingleses á los pueblos ó haciendas de cathólicos por tierra adentro, ni los cathólicos al pueblo, parage de Balis. Todo esto débese entender de un tiempo posterior á la jornada del padre Delgado en adelante; pues en esa época aun habia camino por tierra de la Verapaz á Bacalar. Solo por mar, continúa diciendo el padre Castillo, en canóas ó por tierra, costa á costa, entre la lengua del agua y orilla de la montaña, han pasado algunos españoles y mulatos que han arribado á Balis, unos por temporal, otros que habiéndolos aprisionado en la mar, los han echado en Balis."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Gibbs	p 21	"The central hero of this romance [romance surrounding the early history of Hon] was a Scottish rover named Wallace, or Wallis, ""who so distinguished himself,"" naively remarks the Honduras Almanac fifty-six years ago, ""by acts of bravery and desperation that his name became a terror to the Spaniards.”"	"Gibbs cap 3 entitled Early settlement of British Honduras, 1638 to 1717"	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Gibbs	p 22	"It is sufficiently a matter of history that the seas in this part of the world were so far back as the time of our own Charles I. infested by hordes of pirates of our own an dother nations, the homeward-bound, richly-laden merchant-ships of Spain offering the inducement to the more adventurous spirits of our rising navy to embark in such questionable enterprises. Letters of marque were issued, but gentlemen of the stamp of Mr. Wallace, or Wallis, were not wont to be very particular about the nature of their ships' papers in days when they were not likely to be frequently overhauled by our ubiquitous cruisers, and were probably satisfied with the roving commission and immunity from search given them by our national hostility to Spain at that era. [new para] The Bay of Honduras, with its numerous islands and shore inlets, and its protecting reefs—the navigation of which was ticklish work for the clumsy vessels of war of the period, but which they were familiar with—its creeks, lagoons, and river-mouths densely shrouded by tropical foliage, was doubtless early selected by the bold buccaneers as safe retreating-ground whence to retire with the spoils of, and enjoy a respite from, their successful sea-forays."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Gibbs	p 23	"The original settlement by the British of this part of the Spanish Main [the portion of the province of Yucatan now known as British Honduras] cannot be authentically traced to any date farther back than the Protectorate of Cromwell, when it was used by them [buccaneers] as a place of retreat from Spanish men-of-war in the desultory warfare carried on by us and that nation in these distant localities, at times without regard to the terms upon which the Courts of Madrid and St. James's happened to be with each other."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Gibbs	p 23	In 1638 a few British sailors were wrecked on the coast of Yucatan and would appear to have settled.	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Gibbs	p 25	"Ruatan or Roatan, sometimes called Rattan, one of the group known as the ""Bay Islands,"" long afterwards a bone of contention between England and Spain, was first captured by the English in 1642."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Gibbs	p 26	"[T]he first regular establishment of English logwood-cutters was made in 1662 by adventurers, probably from Jamaica, incited by the increasing demand for logwood. Their numbers were soon augmented by fresh arrivals, and extending southwards from Cape Catoche, they in a shore space of time spread as far as the River Belize, and westwards to what appears to have been then called the lake and island of Triste (between Tabasco and the River Campeton), a lagoon with an island in the middle of it. At this time there were two places of rendezvous, or market-places, for the early settlers—the mouth of the Belize River and this island of Triste, adjacent to Campeché."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Alm	for 1826 p 5	"The British Settlement of Honduras, of which Belize is the capital, cannot be traced to be of any greater antiquity than from the administration of Oliver Cromwell, in Great Britain, at which period it was, from its remote and secret situation, used by the English, rather as a place of refuge and concealment, from the dreadful and savage warfare then carried on by the Spaniards [...] ."	"Quote via Weekly XV no 759 for 11 Nov 1828 p 4 /// Cromwell as Lord Protector from 1649 until his death in 1658, although it could be argued that his 'administration' included the years of the Civil War that began in 1642 /v B-Thomas p 139 fn 8"	^^^	^^^	^^^	1642	1658	in Cromwell’s govt	^^^	the English settle Hon as haven	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Alm	for 1827 p 5	Wallice [was a] Lieutenant among the Bucaniers who fromerly infested these seas......he first discovered the mouth of the River Belize [in 1638].	Quote via B-Thomas p 139	^^^	^^^	^^^	1638	1638	^^^	^^^	Wallace settles Hon after wreck	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Alm	for 1829 p 40	"1638.----This year a few British subjects first inhabited Honduras, having been wrecked on the Coast."	"It is to be regretted that the misfortunes to which the Colony was exposed, resulting from this unhappy state of things, swept away many of the most valuable documents relative to the rise and progress, of BRITISH HONDURAS, from which alone we could have derived information, sufficiently full and explanatory, to give our present undertaking a commanding interest; but such being the circumstances, however unexpected, at the season of their occurrence, we can only glean from the scanty materials that are in our hands, and throw ourselves on the indulgence of a kind, and liberal public, for the omission of matter, not to be found on record. /v Hon Alm for 1829 p 6"	^^^	^^^	^^^	1638	1638	1638	^^^	a few British subjects settle Hon after wreck	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Alm	for 1829 p 40	"1642.----The English take possession of the Island of Ruatan, which they kept until August 1650."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Alm	for 1829 p 5	"The town of Belize, situated at the mouth of the river of the same name, was so called after its first discoverer, Wallice, a noted Bucanier who made this, the place of his retreat."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Alm	for 1839 p 2	"Belize owes its origin to a Scotch Corsair Chief of the name of Wallace, a native of Falkland in Kinrosshire. At the time that these formidable pirates were driven from Tortuga, a small island situated a few miles north of St. Domingo, Wallace to escape from the just vengeance of the Spaniards fled for security amongst the numerous islands on the coast of Yucatan, and finally settled at the mouth of the River Belize. Here after many vicissitudes both by sea and land Wallace fixed his residence, erected a few log huts and a small fort alice, which stood on the site now occupied by the handsome premises of Messrs. Boitias & Delande."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Alm	for 1839 p 4	"Tired with the arts of war, the settlers [of Hon] at last adopted those of peace. They commenced cutting logwood, then an article of great value in Europe, and with which the Country on the banks of the Belize River abounded. In 1665, they received a re-inforcement of strength by another piratical Chief, named L'Ollonois, joining the settlement with all his followers; from this period up to the end of the century, the various establishments upon the coast and the banks of the rivers augmented rapidly. Settlements were formed at Catoche, and in the island of Triste in the Bay of Campeachy; but the logwood failing in the former of these places, and the settlers being driven from the latter by a superior Spanish force, they again rendezvoused at Belize, as a station affording them greater facilities of protecting themselves form the superior power of their enemies. "	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Hnd	for 1888-89 p 23	"The first appearance of the English on the coast of Honduras, according to reliable authority, as already stated, was in 1638, when a few shipwrecked mariners or other adventurers were cast away and found refuge upon the mainland of the continent, and made for themselves a habitation and a home, which ultimately became the nucleus of a British woodcutting and trading community, able to hold its own against all the onslaughts and efforts of the most powerful kingdom then known on earth. [new para] In or about the year 1662, the first regular establishment of English logwood cutters was made by adventurers from Jamaica, incited, no doubt, by the increasing demand for logwood. "	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Hnd	for 1888-89 p 23	"The settlement was originally called ""Belize,"" the name now applied to the capital only, and it is by some supposed that it was originally settled by buccaneers, who were attracted to the coast by the shelter and safety afforded to them by the extreme difficulty of navigation among the surrounding cays, and who, after the ratification of the Treaty of Madrid, which provided for the prevention of privateering in the Bay of Honduras, were induced to remain in the hope of gaining wealth in a more legitimate manner by cutting the woods of the country."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Hnd	for 1888-89 p 22	"The first mention made in any historical or statistical document extant of British inhabitants on the coast-line of Central America, is of a few persons who were wrecked on the coast in 1638; and it is certain that thirty-three years subsequently Belize was a thriving and prosperous settlement, as in 1671, Sir Thomas Lynch, Governor of Jamaica, in his report to the King, stated it ""increased his Majesty's customs and the national commerce more than any of his Majesty's colonies,"" and that as far back as two hundred years ago it was a flourishing and wealthy settlement."	"The early history and settleemtn of this interesting, and in some respects important, colonial dependency of Great Britain is involved in so much mystery and uncertainty, consequent upon the loss and destruction or defacement by fire, hurricane, negligence, and the incursions of foreign invaders, and their attendant acts of plunder, of many if not most of the more valuable RIENDO pertaining to the settlement, as to make it extremely difficult to render anything like a full or thoroughly accurate and satisfactory account of the occupancy and early struggles of the first settlers, or any account whatsoever of the various incidents of romance and reality which marked their career. /v Hon Hnd for 1888-89 p 22"	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Hnd	for 1925 p 1	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Hon Hnd	for 1925 p 31	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Iyo	p 287	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	Kinsbruner	"vol 6 art Wallace, Peter para 1"	"According to popular legend, Captain Peter Wallace (Willis) was the first European to harbor inside the barrier reef along the coast of present-day Belize. His base of operations was said to be founded in 1638 near the mouth of the Belize River. Wallace captained the Swallow, out of Tortuga Island, and Swallow Cay off the coast of Belize City is said to have been named after his ship. "	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	McCulloch	p 1015	"This coast [Hon] was discovered by Columbus, in 1502; the date of its first settlement by Europeans is uncertain. It was transferred from Spain to England by treaty, in 1670, but its occupation was contested at different times by the Spaniards, down to 1798, since which it has remained quietly in our possession. (Henderson's Account of Honduras; Parl. Papers, &c.)"	^^^	^^^	^^^	^^^	1630	1670	prior to Treaty	^^^	the British settle Hon	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	McCulloch aa	p 564	"This coast [Hon] was discovered by Columbus, in 1502; the date of its first settlement by Europeans is uncertain. It was transferred from Spain to England by treaty, in 1670, but its occupation was contested at different times by the Spaniards, down to 1798, since which it has remained quietly in our possession."	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
^^^	^^^	N Ortega	pp 6-7	"Don Justo Sierra, distinguido literato mexicano, es el escri- [start p 7] tor que mas repite la opinion de que el nombre de Belice está ligado con el del aventurero Wallace. Sus datos están basados en la tradicion, y son los mas abundantes. El resúmen de ellos es: que Wallace se llamaba Peter, que era un famoso filibustero escocés, y que en union de unos ochenta compañeros se estableció en la costa oriental de Yucatan á mediado del siglo décimosétimo, construyendo una trinchera á orillas de un rio, al cual le dieron su nombre; nombre que primero degeneró en el de Wallix y por último en el de Belice.[cf Fenix column Ojeada histórica issue ^^^ p ^^^]"	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	^^^	AN - Draft:English settling of Belize	https://en.wikipedia.org/wiki/Draft:English_settling_of_Belize	###	
