Series C 0—992 / Data on buccaneering or piratical activity in the Bay of Honduras from Spanish correspondence.
ID	NO	SER	CF	REL	EXT	START	STOP	PIR	DEF	IMG	FOL	NOTE	END	
W 681	681	12 Jan 1939	-8.64372314169083	Ridley [Supp]	8 Jul 1991	-11.851	Frappier N [Supp]	###	
W 683	683	23 Nov 1938	-8.59191611128672	Ridley [Supp]	27 Jun 1991	-11.705	Frappier N [Supp]	###	
W 685	685	1 Oct 1938	-8.87441105066008	Ridley [Supp]	17 Jun 1991	-11.856	Frappier N [Supp]	###	
W 687	687	6 Aug 1938	-8.9878000228653	Ridley [Supp]	9 Jun 1991	-11.823	Frappier N [Supp]	###	
W 689	689	11 Apr 1938	-8.4746171745227	Ridley [Supp]	29 May 1991	-11.815	Frappier N [Supp]	###	
W 691	691	14 Feb 1938	-8.4677747365448	Ridley [Supp]	18 May 1991	-11.327	Frappier N [Supp]	###	
W 693	693	22 Dec 1937	-8.64372314169083	Ridley [Supp]	11 May 1991	-11.5	Frappier N [Supp]	###	
W 695	695	3 Nov 1937	-9.07088676973981	Ridley [Supp]	30 Apr 1991	-10.999	Frappier N [Supp]	###	
W 697	697	18 Sep 1937	-9.21262298499634	Ridley [Supp]	23 Apr 1991	-11.243	Frappier N [Supp]	###	
W 699	699	6 Aug 1937	-9.25465510400345	Ridley [Supp]	12 Apr 1991	-10.756	Frappier N [Supp]	###	
W 701	701	28 Jun 1937	-9.06697680518102	Ridley [Supp]	1 Apr 1991	-10.552	Frappier N [Supp]	###	
W 703	703	22 May 1937	-8.88711843547618	Ridley [Supp]	25 Mar 1991	-10.579	Frappier N [Supp]	###	
W 705	705	11 Apr 1937	-8.76590953415336	Ridley [Supp]	14 Mar 1991	-10.028	Frappier N [Supp]	###	
W 707	707	16 Feb 1937	-8.87929850635858	Ridley [Supp]	3 Mar 1991	-10.187	Frappier N [Supp]	###	
W 709	709	10 Dec 1936	-9.06013436720311	Ridley [Supp]	24 Feb 1991	-9.763	Frappier N [Supp]	###	
W 711	711	2 Oct 1936	-9.39932379267908	Ridley [Supp]	6 Feb 1991	-10.054	Frappier N [Supp]	###	
W 713	713	6 Aug 1936	-9.60752940543523	Ridley [Supp]	19 Jan 1991	-9.75	Frappier N [Supp]	###	
W 715	715	29 Jun 1936	-9.26931747109896	Ridley [Supp]	4 Jan 1991	-10.04	Frappier N [Supp]	###	
W 717	717	6 Jun 1936	-8.979002602608	Ridley [Supp]	16 Dec 1990	-10.047	Frappier N [Supp]	###	
W 719	719	14 May 1936	-8.79034681264586	Ridley [Supp]	28 Nov 1990	-10.172	Frappier N [Supp]	###	
W 721	721	11 Apr 1936	-8.62417331889683	Ridley [Supp]	10 Nov 1990	-10.082	Frappier N [Supp]	###	
W 723	723	17 Feb 1936	-8.81576158227806	Ridley [Supp]	26 Oct 1990	-10.41	Frappier N [Supp]	###	
W 725	725	12 Dec 1935	-9.29864220528996	Ridley [Supp]	8 Oct 1990	-10.716	Frappier N [Supp]	###	
W 727	727	5 Oct 1935	-9.58993456492062	Ridley [Supp]	19 Sep 1990	-10.814	Frappier N [Supp]	###	
W 729	729	6 Aug 1935	-9.75513056752995	Ridley [Supp]	1 Sep 1990	-11.22	Frappier N [Supp]	###	
W 731	731	29 Jun 1935	-9.64858403330263	Ridley [Supp]	18 Aug 1990	-11.607	Frappier N [Supp]	###	
W 733	733	13 Jun 1935	-9.41887361547309	Ridley [Supp]	30 Jul 1990	-11.497	Frappier N [Supp]	###	
W 735	735	8 Jun 1935	-8.969227691211	Ridley [Supp]	12 Jul 1990	-11.93	Frappier N [Supp]	###	
W 737	737	3 Jun 1935	-8.71410250374925	Ridley [Supp]	24 Jun 1990	-11.832	Frappier N [Supp]	###	
W 739	739	18 May 1935	-8.61537589863953	Ridley [Supp]	9 Jun 1990	-12.227	Frappier N [Supp]	###	
W 741	741	11 Apr 1935	-8.47168470110359	Ridley [Supp]	22 May 1990	-12.157	Frappier N [Supp]	###	
W 743	743	10 Dec 1934	-8.57236628849272	Ridley [Supp]	4 May 1990	-12.272	Frappier N [Supp]	###	
W 745	745	6 Aug 1934	-8.72387741514625	Ridley [Supp]	15 Apr 1990	-12.097	Frappier N [Supp]	###	
W 747	747	26 Jun 1934	-8.60169102268372	Ridley [Supp]	28 Mar 1990	-12.174	Frappier N [Supp]	###	
W 749	749	10 Jun 1934	-8.52935667834591	Ridley [Supp]	25 Mar 1990	-12.208	Frappier N [Supp]	###	
W 751	751	25 May 1934	-8.38498769234908	Ridley [Supp]	21 Mar 1990	-12.07	Frappier N [Supp]	###	
W 753	753	11 Apr 1934	-8.28234491014742	Ridley [Supp]	17 Mar 1990	-11.977	Frappier N [Supp]	###	
W 755	755	20 Jan 1934	-8.69878134079415	Ridley [Supp]	14 Mar 1990	-11.981	Frappier N [Supp]	###	
W 757	757	18 Oct 1933	-8.78187311686215	Ridley [Supp]	10 Mar 1990	-11.782	Frappier N [Supp]	###	
W 759	759	6 Aug 1933	-8.92655056225116	Ridley [Supp]	6 Mar 1990	-11.899	Frappier N [Supp]	###	
W 761	761	25 Jun 1933	-8.81706492790272	Ridley [Supp]	3 Mar 1990	-11.812	Frappier N [Supp]	###	
W 763	763	24 May 1933	-8.62546506779296	Ridley [Supp]	28 Feb 1990	-11.957	Frappier N [Supp]	###	
W 765	765	11 Apr 1933	-8.24519799849349	Ridley [Supp]	24 Feb 1990	-11.825	Frappier N [Supp]	###	
W 767	767	12 Feb 1933	-8.22271434143979	Ridley [Supp]	21 Feb 1990	-12.243	Frappier N [Supp]	###	
W 769	769	8 Dec 1932	-8.27647960830733	Ridley [Supp]	13 Feb 1990	-12.492	Frappier N [Supp]	###	
W 771	771	4 Oct 1932	-8.37130198805552	Ridley [Supp]	10 Feb 1990	-12.758	Frappier N [Supp]	###	
W 773	773	6 Aug 1932	-8.45732641504358	Ridley [Supp]	6 Feb 1990	-12.519	Frappier N [Supp]	###	
W 775	775	24 Jun 1932	-8.36641423652211	Ridley [Supp]	2 Feb 1990	-13.006	Frappier N [Supp]	###	
W 777	777	23 May 1932	-8.33415507640159	Ridley [Supp]	30 Jan 1990	-12.722	Frappier N [Supp]	###	
W 779	779	11 Apr 1932	-8.2334673948133	Ridley [Supp]	26 Jan 1990	-13.094	Frappier N [Supp]	###	
W 781	781	27 Jan 1932	-8.22857964327989	Ridley [Supp]	22 Jan 1990	-12.94	Frappier N [Supp]	###	
W 783	783	24 Oct 1931	-8.29700816474766	Ridley [Supp]	11 Jan 1990	-13.243	Frappier N [Supp]	###	
W 785	785	6 Aug 1931	-8.46416926719036	Ridley [Supp]	8 Jan 1990	-13.175	Frappier N [Supp]	###	
W 787	787	22 Jun 1931	-8.47981007209728	Ridley [Supp]	4 Jan 1990	-13.2	Frappier N [Supp]	###	
W 789	789	24 May 1931	-8.44461826105671	Ridley [Supp]	1 Jan 1990	-13.289	Frappier N [Supp]	###	
W 791	791	11 Apr 1931	-8.34784078069515	Ridley [Supp]	23 Dec 1989	-13.129	Frappier N [Supp]	###	
W 793	793	19 Jan 1931	-8.33611017701496	Ridley [Supp]	16 Dec 1989	-12.991	Frappier N [Supp]	###	
W 795	795	12 Oct 1930	-8.48469782363069	Ridley [Supp]	12 Dec 1989	-12.994	Frappier N [Supp]	###	
W 797	797	6 Aug 1930	-8.60493651135263	Ridley [Supp]	5 Dec 1989	-12.822	Frappier N [Supp]	###	
W 799	799	2 Jul 1930	-8.60493651135263	Ridley [Supp]	28 Nov 1989	-12.547	Frappier N [Supp]	###	
W 801	801	2 Jun 1930	-8.4954508770042	Ridley [Supp]	24 Nov 1989	-12.63	Frappier N [Supp]	###	
W 803	803	6 May 1930	-8.42311215430969	Ridley [Supp]	21 Nov 1989	-12.153	Frappier N [Supp]	###	
W 805	805	11 Apr 1930	-8.10443075433122	Ridley [Supp]	17 Nov 1989	-12.455	Frappier N [Supp]	###	
W 807	807	18 Mar 1930	-8.23248984450662	Ridley [Supp]	13 Nov 1989	-11.736	Frappier N [Supp]	###	
W 809	809	23 Feb 1930	-8.30091836597439	Ridley [Supp]	10 Nov 1989	-12.407	Frappier N [Supp]	###	
W 811	811	31 Jan 1930	-8.36641423652211	Ridley [Supp]	2 Nov 1989	-11.929	Frappier N [Supp]	###	
W 813	813	7 Jan 1930	-8.41235910093619	Ridley [Supp]	30 Oct 1989	-11.95	Frappier N [Supp]	###	
W 815	815	14 Dec 1929	-8.33513262670827	Ridley [Supp]	26 Oct 1989	-11.02	Frappier N [Supp]	###	
W 817	817	21 Nov 1929	-8.43191010706984	Ridley [Supp]	22 Oct 1989	-11.441	Frappier N [Supp]	###	
W 819	819	29 Oct 1929	-8.53944064080491	Ridley [Supp]	19 Oct 1989	-11.188	Frappier N [Supp]	###	
W 821	821	7 Oct 1929	-8.75743435919509	Ridley [Supp]	15 Oct 1989	-10.902	Frappier N [Supp]	###	
W 823	823	16 Sep 1929	-8.93437096470462	Ridley [Supp]	11 Oct 1989	-10.672	Frappier N [Supp]	###	
W 825	825	26 Aug 1929	-9.0692729070268	Ridley [Supp]	8 Oct 1989	-10.593	Frappier N [Supp]	###	
W 827	827	6 Aug 1929	-9.08295861132035	Ridley [Supp]	4 Oct 1989	-10.331	Frappier N [Supp]	###	
W 829	829	19 Jul 1929	-9.10641981868073	Ridley [Supp]	30 Sep 1989	-10.362	Frappier N [Supp]	###	
W 831	831	7 Jul 1929	-9.05363210211987	Ridley [Supp]	27 Sep 1989	-10.314	Frappier N [Supp]	###	
W 833	833	28 Jun 1929	-8.82586288066286	Ridley [Supp]	23 Sep 1989	-10.148	Frappier N [Supp]	###	
W 835	835	21 Jun 1929	-8.78103559609331	Ridley [Supp]	19 Sep 1989	-10.248	Frappier N [Supp]	###	
W 837	837	16 Jun 1929	-8.88858059568972	Ridley [Supp]	16 Sep 1989	-10.219	Frappier N [Supp]	###	
W 839	839	10 Jun 1929	-8.86316086851239	Ridley [Supp]	9 Sep 1989	-10.396	Frappier N [Supp]	###	
W 841	841	4 Jun 1929	-8.73117382355315	Ridley [Supp]	5 Sep 1989	-10.209	Frappier N [Supp]	###	
W 843	843	27 May 1929	-8.53270441520703	Ridley [Supp]	29 Aug 1989	-10.29	Frappier N [Supp]	###	
W 845	845	16 May 1929	-8.29512773428041	Ridley [Supp]	25 Aug 1989	-10.469	Frappier N [Supp]	###	
W 847	847	1 May 1929	-8.378230688514	Ridley [Supp]	21 Aug 1989	-10.529	Frappier N [Supp]	###	
W 849	849	11 Apr 1929	-8.15336387117604	Ridley [Supp]	18 Aug 1989	-10.118	Frappier N [Supp]	###	
W 851	851	17 Mar 1929	-8.18562737105496	Ridley [Supp]	14 Aug 1989	-10.52	Frappier N [Supp]	###	
W 853	853	17 Feb 1929	-8.29610541609492	Ridley [Supp]	10 Aug 1989	-10.79	Frappier N [Supp]	###	
W 855	855	16 Jan 1929	-8.25015437081281	Ridley [Supp]	7 Aug 1989	-10.732	Frappier N [Supp]	###	
W 857	857	13 Dec 1928	-8.28339555250625	Ridley [Supp]	3 Aug 1989	-10.684	Frappier N [Supp]	###	
W 859	859	9 Nov 1928	-8.20224796190168	Ridley [Supp]	30 Jul 1989	-10.927	Frappier N [Supp]	###	
W 861	861	7 Oct 1928	-8.27850714343369	Ridley [Supp]	27 Jul 1989	-10.811	Frappier N [Supp]	###	
W 863	863	5 Sep 1928	-8.38018605214303	Ridley [Supp]	19 Jul 1989	-10.925	Frappier N [Supp]	###	
W 865	865	6 Aug 1928	-8.41440491565098	Ridley [Supp]	16 Jul 1989	-10.656	Frappier N [Supp]	###	
W 867	867	14 Jul 1928	-8.41049418839292	Ridley [Supp]	12 Jul 1989	-10.731	Frappier N [Supp]	###	
W 869	869	29 Jun 1928	-8.08785918960368	Ridley [Supp]	8 Jul 1989	-10.616	Frappier N [Supp]	###	
W 871	871	13 Jun 1928	-8.20224796190168	Ridley [Supp]	5 Jul 1989	-10.806	Frappier N [Supp]	###	
W 873	873	20 May 1928	-8.14456473484542	Ridley [Supp]	1 Jul 1989	-10.792	Frappier N [Supp]	###	
W 875	875	11 Apr 1928	-8.08297078053111	Ridley [Supp]	27 Jun 1989	-10.366	Frappier N [Supp]	###	
W 877	877	15 Feb 1928	-8.08101541690209	Ridley [Supp]	24 Jun 1989	-10.058	Frappier N [Supp]	###	
W 879	879	13 Dec 1927	-8.16802909839373	Ridley [Supp]	20 Jun 1989	-9.886	Frappier N [Supp]	###	
W 881	881	8 Oct 1927	-8.15140850754701	Ridley [Supp]	17 Jun 1989	-9.937	Frappier N [Supp]	###	
W 883	883	6 Aug 1927	-8.20224796190168	Ridley [Supp]	13 Jun 1989	-9.294	Frappier N [Supp]	###	
W 885	885	8 Jun 1927	-8.18464968924045	Ridley [Supp]	9 Jun 1989	-9.213	Frappier N [Supp]	###	
W 887	887	11 Apr 1927	-8.10154673500686	Ridley [Supp]	6 Jun 1989	-8.952	Frappier N [Supp]	###	
W 889	889	25 Jan 1927	-8.15922996206312	Ridley [Supp]	29 May 1989	-8.835	Frappier N [Supp]	###	
W 891	891	25 Oct 1926	-8.22571232544999	Ridley [Supp]	26 May 1989	-9.013	Frappier N [Supp]	###	
W 893	893	6 Aug 1926	-8.35769937040923	Ridley [Supp]	18 May 1989	-9.178	Frappier N [Supp]	###	
W 895	895	24 Jun 1926	-8.34401182500605	Ridley [Supp]	15 May 1989	-9.327	Frappier N [Supp]	###	
W 897	897	8 Jun 1926	-8.33716805230446	Ridley [Supp]	11 May 1989	-9.435	Frappier N [Supp]	###	
W 899	899	24 May 1926	-8.24037755266768	Ridley [Supp]	7 May 1989	-9.075	Frappier N [Supp]	###	
W 901	901	11 Apr 1926	-8.02626523528937	Ridley [Supp]	4 May 1989	-9.145	Frappier N [Supp]	###	
W 903	903	22 Jan 1926	-8.07221628057147	Ridley [Supp]	30 Apr 1989	-8.861	Frappier N [Supp]	###	
W 905	905	23 Oct 1925	-8.11718964403906	Ridley [Supp]	26 Apr 1989	-8.809	Frappier N [Supp]	###	
W 907	907	6 Aug 1925	-8.47404350633626	Ridley [Supp]	23 Apr 1989	-8.785	Frappier N [Supp]	###	
W 909	909	3 Jun 1925	-8.40267273387682	Ridley [Supp]	19 Apr 1989	-8.763	Frappier N [Supp]	###	
W 911	911	11 Apr 1925	-8.3479225522641	Ridley [Supp]	15 Apr 1989	-8.906	Frappier N [Supp]	###	
W 913	913	28 Feb 1925	-8.37236459762692	Ridley [Supp]	12 Apr 1989	-8.77	Frappier N [Supp]	###	
W 915	915	17 Jan 1925	-8.54345891516667	Ridley [Supp]	4 Apr 1989	-8.964	Frappier N [Supp]	###	
W 917	917	5 Dec 1924	-8.89640205020582	Ridley [Supp]	1 Apr 1989	-9.013	Frappier N [Supp]	###	
W 919	919	25 Oct 1924	-9.05087577689886	Ridley [Supp]	28 Mar 1989	-9.254	Frappier N [Supp]	###	
W 921	921	14 Sep 1924	-9.12517959480184	Ridley [Supp]	21 Mar 1989	-9.26	Frappier N [Supp]	###	
W 923	923	6 Aug 1924	-9.34621275653627	Ridley [Supp]	24 Feb 1989	-9.321	Frappier N [Supp]	###	
W 925	925	28 Jun 1924	-9.26234929857165	Ridley [Supp]	30 Jan 1989	-8.94	Frappier N [Supp]	###	
W 927	927	20 May 1924	-8.85278357362818	Ridley [Supp]	8 Jan 1989	-8.928	Frappier N [Supp]	###	
W 929	929	11 Apr 1924	-8.7357647950729	Ridley [Supp]	12 Dec 1988	-8.72	Frappier N [Supp]	###	
W 931	931	1 Mar 1924	-8.82352887898936	Ridley [Supp]	17 Nov 1988	-8.614	Frappier N [Supp]	###	
W 933	933	20 Jan 1924	-8.92299484076135	Ridley [Supp]	30 Sep 1988	-8.115	Frappier N [Supp]	###	
W 935	935	8 Dec 1923	-9.27405117642718	Ridley [Supp]	14 Aug 1988	-9.041	Frappier N [Supp]	###	
W 937	937	27 Oct 1923	-9.33938666112055	Ridley [Supp]	24 Jun 1988	-9.06	Frappier N [Supp]	###	
W 939	939	15 Sep 1923	-9.59877828691808	Ridley [Supp]	7 May 1988	-8.625	Frappier N [Supp]	###	
W 941	941	6 Aug 1923	-9.5412440541284	Ridley [Supp]	12 Apr 1988	-8.714	Frappier N [Supp]	###	
W 943	943	28 Jun 1923	-9.53831858466452	Ridley [Supp]	28 Mar 1988	-7.827	Frappier N [Supp]	###	
W 945	945	20 May 1923	-9.13265348567289	Ridley [Supp]	25 Mar 1988	-7.667	Frappier N [Supp]	###	
W 947	947	11 Apr 1923	-8.8547338866041	Ridley [Supp]	17 Mar 1988	-6.789	Frappier N [Supp]	###	
W 949	949	1 Mar 1923	-8.82450403547732	Ridley [Supp]	14 Mar 1988	-6.751	Frappier N [Supp]	###	
W 951	951	20 Jan 1923	-8.9190942148095	Ridley [Supp]	6 Mar 1988	-5.821	Frappier N [Supp]	###	
W 953	953	9 Dec 1922	-9.13557895513677	Ridley [Supp]	3 Mar 1988	-5.776	Frappier N [Supp]	###	
W 955	955	28 Oct 1922	-9.19213803143849	Ridley [Supp]	28 Feb 1988	-4.537	Frappier N [Supp]	###	
W 957	957	16 Sep 1922	-9.21749210012546	Ridley [Supp]	21 Feb 1988	-4.666	Frappier N [Supp]	###	
W 959	959	6 Aug 1922	-9.42129980610924	Ridley [Supp]	17 Feb 1988	-3.798	Frappier N [Supp]	###	
W 961	961	27 Jun 1922	-9.19701381387829	Ridley [Supp]	10 Feb 1988	-3.588	Frappier N [Supp]	###	
W 963	963	20 May 1922	-8.93469671861687	Ridley [Supp]	6 Feb 1988	-3.273	Frappier N [Supp]	###	
W 965	965	11 Apr 1922	-8.71723682180165	Ridley [Supp]	2 Feb 1988	-3.357	Frappier N [Supp]	###	
W 967	967	27 Feb 1922	-8.9463985964724	Ridley [Supp]	26 Jan 1988	-2.715	Frappier N [Supp]	###	
W 969	969	7 Jan 1922	-9.07316893990729	Ridley [Supp]	22 Jan 1988	-2.635	Frappier N [Supp]	###	
W 971	971	14 Nov 1921	-9.22236788256527	Ridley [Supp]	15 Jan 1988	-2.474	Frappier N [Supp]	###	
W 973	973	22 Sep 1921	-9.30525618404192	Ridley [Supp]	11 Jan 1988	-2.33	Frappier N [Supp]	###	
W 975	975	6 Aug 1921	-9.41349855420556	Ridley [Supp]	4 Jan 1988	-2.351	Frappier N [Supp]	###	
W 977	977	1 Jul 1921	-9.39692089391022	Ridley [Supp]	1 Jan 1988	-2.323	Frappier N [Supp]	###	
W 979	979	7 Jun 1921	-9.29257914969843	Ridley [Supp]	23 Dec 1987	-2.275	Frappier N [Supp]	###	
W 981	981	14 May 1921	-8.92982093617707	Ridley [Supp]	20 Dec 1987	-2.217	Frappier N [Supp]	###	
W 983	983	11 Apr 1921	-8.82840466142916	Ridley [Supp]	16 Dec 1987	-2.204	Frappier N [Supp]	###	
W 985	985	17 Feb 1921	-9.02051048955741	Ridley [Supp]	9 Dec 1987	-2.168	Frappier N [Supp]	###	
W 987	987	10 Dec 1920	-9.36669104278344	Ridley [Supp]	23 Dec 1987	-2.327	Frappier N [Supp]	###	
W 989	989	1 Oct 1920	-9.53734342817656	Ridley [Supp]	20 Dec 1987	-2.357	Frappier N [Supp]	###	
W 991	991	6 Aug 1920	-9.58902672203847	Ridley [Supp]	16 Dec 1987	-2.545	Frappier N [Supp]	###	
W 993	993	1 Jul 1920	-9.22724366500507	Ridley [Supp]	9 Dec 1987	-2.676	Frappier N [Supp]	###	
W 995	995	7 Jun 1920	-9.44860418777214	Ridley [Supp]	5 Dec 1987	-3.076	Frappier N [Supp]	###	
W 997	997	15 May 1920	-8.97467813462326	Ridley [Supp]	28 Nov 1987	-3.041	Frappier N [Supp]	###	
W 999	999	11 Apr 1920	-8.49197567308273	Ridley [Supp]	24 Nov 1987	-3.17	Frappier N [Supp]	###	
W 1001	1001	14 Feb 1920	-9.36474072980752	Ridley [Supp]	17 Nov 1987	-3.044	Frappier N [Supp]	###	
W 1003	1003	4 Dec 1919	-9.54807014954413	Ridley [Supp]	13 Nov 1987	-3.169	Frappier N [Supp]	###	
W 1005	1005	26 Sep 1919	-9.64266032887631	Ridley [Supp]	10 Nov 1987	-3.151	Frappier N [Supp]	###	
W 1007	1007	6 Aug 1919	-9.72554863035297	Ridley [Supp]	2 Nov 1987	-3.033	Frappier N [Supp]	###	
W 1009	1009	7 Jul 1919	-9.66996471053921	Ridley [Supp]	30 Oct 1987	-3.032	Frappier N [Supp]	###	
W 1011	1011	18 Jun 1919	-9.72554863035297	Ridley [Supp]	22 Oct 1987	-2.928	Frappier N [Supp]	###	
W 1013	1013	2 Jun 1919	-9.66996471053921	Ridley [Supp]	19 Oct 1987	-2.965	Frappier N [Supp]	###	
W 1015	1015	13 May 1919	-9.60248505206584	Ridley [Supp]	11 Oct 1987	-2.963	Frappier N [Supp]	###	
W 1017	1017	11 Apr 1919	-9.2118904937857	Ridley [Supp]	8 Oct 1987	-2.947	Frappier N [Supp]	###	
W 1019	1019	1 Mar 1919	-9.31149210614713	Ridley [Supp]	4 Oct 1987	-3.011	Frappier N [Supp]	###	
W 1021	1021	19 Jan 1919	-9.34371615720524	Ridley [Supp]	27 Sep 1987	-3.226	Frappier N [Supp]	###	
W 1023	1023	7 Dec 1918	-9.41304669129997	Ridley [Supp]	23 Sep 1987	-3.34	Frappier N [Supp]	###	
W 1025	1025	26 Oct 1918	-9.50581289889151	Ridley [Supp]	16 Sep 1987	-3.488	Frappier N [Supp]	###	
W 1027	1027	15 Sep 1918	-9.59955559287874	Ridley [Supp]	12 Sep 1987	-3.795	Frappier N [Supp]	###	
W 1029	1029	6 Aug 1918	-9.69622774605308	Ridley [Supp]	5 Sep 1987	-3.752	Frappier N [Supp]	###	
W 1031	1031	28 Jun 1918	-9.62787369835405	Ridley [Supp]	1 Sep 1987	-3.977	Frappier N [Supp]	###	
W 1033	1033	20 May 1918	-9.4921420893517	Ridley [Supp]	29 Aug 1987	-3.988	Frappier N [Supp]	###	
W 1035	1035	11 Apr 1918	-9.29615674299561	Ridley [Supp]	21 Aug 1987	-4.046	Frappier N [Supp]	###	
W 1037	1037	27 Feb 1918	-9.31795258040441	Ridley [Supp]	18 Aug 1987	-3.943	Frappier N [Supp]	###	
W 1039	1039	8 Jan 1918	-9.41900600839062	Ridley [Supp]	10 Aug 1987	-4.032	Frappier N [Supp]	###	
W 1041	1041	14 Nov 1917	-9.66866741870951	Ridley [Supp]	7 Aug 1987	-3.932	Frappier N [Supp]	###	
W 1043	1043	23 Sep 1917	-9.82024756068884	Ridley [Supp]	30 Jul 1987	-3.9	Frappier N [Supp]	###	
W 1045	1045	6 Aug 1917	-9.92823602785058	Ridley [Supp]	27 Jul 1987	-3.838	Frappier N [Supp]	###	
W 1047	1047	2 Jul 1917	-9.91337522961731	Ridley [Supp]	23 Jul 1987	-3.764	Frappier N [Supp]	###	
W 1049	1049	14 Jun 1917	-9.7677394069313	Ridley [Supp]	16 Jul 1987	-3.88	Frappier N [Supp]	###	
W 1051	1051	4 Jun 1917	-9.43782968615276	Ridley [Supp]	12 Jul 1987	-3.774	Frappier N [Supp]	###	
W 1053	1053	26 May 1917	-9.19807547465605	Ridley [Supp]	5 Jul 1987	-3.816	Frappier N [Supp]	###	
W 1055	1055	11 May 1917	-9.16042811913177	Ridley [Supp]	1 Jul 1987	-3.816	Frappier N [Supp]	###	
W 1057	1057	11 Apr 1917	-8.97714494092147	Ridley [Supp]	24 Jun 1987	-3.796	Frappier N [Supp]	###	
W 1059	1059	31 Jan 1917	-9.09801276655205	Ridley [Supp]	20 Jun 1987	-3.976	Frappier N [Supp]	###	
W 1061	1061	23 Oct 1916	-9.20401979394936	Ridley [Supp]	17 Jun 1987	-4.052	Frappier N [Supp]	###	
W 1063	1063	6 Aug 1916	-9.59535414742539	Ridley [Supp]	9 Jun 1987	-4.304	Frappier N [Supp]	###	
W 1065	1065	29 Jun 1916	-9.60228918660092	Ridley [Supp]	6 Jun 1987	-4.388	Frappier N [Supp]	###	
W 1067	1067	13 Jun 1916	-9.60228918660092	Ridley [Supp]	29 May 1987	-4.659	Frappier N [Supp]	###	
W 1069	1069	8 Jun 1916	-9.4180152885084	Ridley [Supp]	26 May 1987	-4.703	Frappier N [Supp]	###	
W 1071	1071	2 Jun 1916	-9.50916151767245	Ridley [Supp]	18 May 1987	-4.99	Frappier N [Supp]	###	
W 1073	1073	17 May 1916	-9.57950262930991	Ridley [Supp]	15 May 1987	-4.891	Frappier N [Supp]	###	
W 1075	1075	11 Apr 1916	-9.38234937274856	Ridley [Supp]	11 May 1987	-4.973	Frappier N [Supp]	###	
W 1077	1077	30 Jan 1916	-9.46061624344377	Ridley [Supp]	4 May 1987	-5.007	Frappier N [Supp]	###	
W 1079	1079	28 Oct 1915	-9.68848181635387	Ridley [Supp]	30 Apr 1987	-4.916	Frappier N [Supp]	###	
W 1081	1081	6 Aug 1915	-9.83114547939324	Ridley [Supp]	19 Apr 1987	-4.975	Frappier N [Supp]	###	
W 1083	1083	18 Jun 1915	-9.61516854506975	Ridley [Supp]	12 Apr 1987	-5.047	Frappier N [Supp]	###	
W 1085	1085	17 Jun 1915	-9.56266039131221	Ridley [Supp]	8 Apr 1987	-4.885	Frappier N [Supp]	###	
W 1087	1087	17 Jun 1915	-9.44179256568163	Ridley [Supp]	4 Apr 1987	-4.933	Frappier N [Supp]	###	
W 1089	1089	16 Jun 1915	-9.39721017098183	Ridley [Supp]	1 Apr 1987	-5.066	Frappier N [Supp]	###	
W 1091	1091	15 Jun 1915	-9.12079932384306	Ridley [Supp]	17 Mar 1987	-5.188	Frappier N [Supp]	###	
W 1093	1093	29 May 1915	-9.02767165491458	Ridley [Supp]	6 Mar 1987	-5.642	Frappier N [Supp]	###	
W 1095	1095	11 Apr 1915	-8.99596861868361	Ridley [Supp]	21 Feb 1987	-5.826	Frappier N [Supp]	###	
W 1097	1097	6 Aug 1914	-9.26544442664686	Ridley [Supp]	13 Feb 1987	-6.537	Frappier N [Supp]	###	
W 1099	1099	20 Jun 1914	-9.03757885373676	Ridley [Supp]	22 Jan 1987	-6.111	Frappier N [Supp]	###	
W 1101	1101	6 Jun 1914	-8.81565760011997	Ridley [Supp]	11 Jan 1987	-7.01	Frappier N [Supp]	###	
W 1103	1103	3 Jun 1914	-8.65042555362793	Ridley [Supp]	27 Dec 1986	-7.291	Frappier N [Supp]	###	
W 1105	1105	31 May 1914	-8.875889376467	Ridley [Supp]	12 Dec 1986	-7.808	Frappier N [Supp]	###	
W 1107	1107	28 May 1914	-8.86006735381162	Ridley [Supp]	2 Dec 1986	-7.921	Frappier N [Supp]	###	
W 1109	1109	11 Apr 1914	-8.58120420451067	Ridley [Supp]	17 Nov 1986	-8.072	Frappier N [Supp]	###	
W 1111	1111	17 Jan 1914	-8.87391162363507	Ridley [Supp]	2 Nov 1986	-8.283	Frappier N [Supp]	###	
W 1113	1113	14 Oct 1913	-8.84424533115625	Ridley [Supp]	19 Oct 1986	-8.239	Frappier N [Supp]	###	
W 1115	1115	6 Aug 1913	-8.92829982651292	Ridley [Supp]	8 Oct 1986	-8.273	Frappier N [Supp]	###	
W 1117	1117	3 Jul 1913	-8.75030207163997	Ridley [Supp]	23 Sep 1986	-8.313	Frappier N [Supp]	###	
W 1119	1119	17 Jun 1913	-8.86006735381162	Ridley [Supp]	9 Sep 1986	-8.277	Frappier N [Supp]	###	
W 1121	1121	6 Jun 1913	-8.76019083579958	Ridley [Supp]	29 Aug 1986	-8.387	Frappier N [Supp]	###	
W 1123	1123	18 May 1913	-8.63163690172467	Ridley [Supp]	14 Aug 1986	-8.492	Frappier N [Supp]	###	
W 1125	1125	11 Apr 1913	-8.48627206857843	Ridley [Supp]	30 Jul 1986	-8.624	Frappier N [Supp]	###	
