ID	NO	LOSSY	INVASN	SIEGE	SER 0	SER 1	START	STOP	NAME	DESC	PLACE	SP	NON—SP 0	NON—SP 1	PRESS	CF	VIA	NOTE	LOSS 0	LOSS 1	LOSS 2	LOSS 3	LOSS 4	LOSS 5	END	
E 882	882	1	0	xxx	Fin	xnp	18 Sep 1949	xxx	Sterling crisis	Devaluation of Sterling Pound	Lon	xnp	xnp	xnp	xnp	Col Rep 1949 / Cmd. 7958 / Cmd. 8243	Ashdown 258	"See AP database in Gale for GALE|HQGDJY968760287 / See J. Wyeth, MA Thesis for McGill University, ""Currency boards : The background and functioning of a colonial monetary system and a case study of Belize"" [1978] /v Ashdown 267 no 88 /// 31 Dec 1949 Belize T. Hon dollar devalued /v Ashdown 260"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 884	884	1	0	xxx	Soc	xnp	19 Feb 1950	19 Feb 1950	Currency riots	Riots break out among xxx	Belize T	xnp	xnp	xnp	xnp	Cmd. 7958	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 886	886	1	0	xxx	Soc	Tech	5 Oct 1953	5 Oct 1953	Artist’s fire	"Fire destroys unknown portion of Belize T, after painter sets a house on fire for a landscape painting"	Belize T	xnp	xnp	xnp	NYT 103 35180 35 = sd 1954	Col Rep 1953	xnp	xnp	xnp	xnp	xnp	xnp	US$ 1 m damage	xnp	###	
E 888	888	1	0	xxx	Met	Storm	1 Jun 1955	30 Nov 1955	Janet	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	Janet	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 890	890	1	0	xxx	Met	Storm	27 Sep 1955	27 Sep 1955	Janet	Hurricane makes landfall or passes near Hon	"Corozal T, xxx"	xnp	xnp	xnp	NYT xxx = 2 Oct 1955	HURDAT / Bel Met	Rushton 153	"H5 Janet impacts Corozal T, [and? in?] north Hon /v Rushton 153"	16 dead	xnp	xnp	xnp	Corozal T destroyed / flooding	"20,000 homeless"	###	
E 892	892	1	0	xxx	Met	Storm	27 Sep 1955	27 Sep 1955	xnp	One hurricane strikes Hon	xnp	xnp	xnp	xnp	NYT xxx = 2 Oct 1955	xnp	Rushton 153	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 894	894	1	0	xxx	Bio	Ill	1 Jan 1958	30 Dec 1958	Gastroenteritis epidemic	Outbreak of gastroenteritis among xxx	xnp	xnp	xnp	xnp	xnp	Cmnd. 780 139	xnp	xnp	69 died	xnp	xnp	xnp	xnp	"Cost = 2,906 cases"	###	
E 896	896	1	0	xxx	Hos	xnp	21 Jan 1958	21 Jan 1958	Chewing Gum / Watermelon War	Guatn military or militia “Belize Liberation Army” attempt one campaign against Belize	Benque Viejo	xnp	xnp	xnp	Manchester Guardian 34773 9 = 18 Apr 1958 / New York Herald Tribune xxx 2 = 19 Apr 1958	xnp	xnp	"Possibly see 6 Oct 1958 NYC. State Sec for Mex, Luis Padilla Nervo, afirma categóricamente que su país tiene un derecho histórico sobre una porción de la Honduras Británica (Belice) y en caso de cambiar su estatus, lo reclamará. Empero, en el mismo discurso el Canciller señala enfáticamente que México, siguiendo los principios emanados de la Revolución mexicana, respetará antes que todo el derecho de autodeterminación del pueblo beliceño y en el momento en que esta colonia británica determinase que el mejor camino es la independencia, su país acatará esa decisión. /v Hoshino 1 /AHD exp III-2620-1 [Discurso a 6 oct 1958] /// Possibly see 14 Jun 1958 Price visits Guat /v Hoshino 35 /AHD exp III-1924-2 [Cónsul a SRE a 15 jun 1958] / 11 Sep 1958 Price visits Guat /v Hoshino 36 /AHD exp III-1924-2 [Embajador a SRE a 11 sep 1958] / 13 Sep 1958 Guat Govt protest military mobilisation by UK in Hon-Guat border /v Hoshino 36 /AHD xxx [Cónsul a SRE a 14 sep 1958]"	xnp	xnp	xnp	xnp	xnp	"Cost = troops, policemen sent"	###	
E 898	898	1	0	xxx	Hos	xnp	21 Jan 1958	xxx	xnp	Guatn hostilities xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 900	900	1	0	xxx	Met	Storm	15 Jul 1960	15 Jul 1960	Abby	Hurricane makes landfall or passes near Hon	xnp	xnp	xnp	xnp	xnp	HURDAT / Bel Met	Rushton 153	"H1 Abby in central, south Hon /v Rushton 153"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 902	902	1	0	xxx	Soc	War	13 Nov 1960	29 Dec 1996	Guatn Civil War	Inc Guatn refugee arrivals	"Benque Viejo, Belmopan, xxx"	xnp	xnp	xnp	xnp	xnp	xnp	"Gerald Cattouse, Hon merchant in Guat, killed by guerillas for alleged collaboration with Guat govt /xxx /v Straughan 143 fn 16 /// 1980–1989 Belize receives c 22,000 refugees + c 7,000 economic migrants fm Guat and El Salvador /v Vargas 41, 43 /// c 1990 Belize has c 7,200 refugees fm Salvador + c 16,300 fm Guat + c 7,000 non-refugee arrivals fm Guat = c 30,500 migrants fm Guat and El Salvador /v Vargas 62 /// Sep 1984. c 5,500 Guat refugees in Hon, total > 8,000 Guat and Salvadoran refugees /v Torres M 29–30, 51"	xnp	xnp	xxx to Hon permanently	xnp	xnp	xnp	###	
E 904	904	1	0	xxx	Met	Storm	24 Jul 1961	24 Jul 1961	Anna	One hurricane strikes Hon	xnp	xnp	xnp	xnp	Washington Post xxx = 25 Jul 1961 / NYT xxx = 25 Jul 1961	HURDAT / Bel Met	Rushton 153	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 906	906	1	0	xxx	Met	Storm	31 Oct 1961	31 Oct 1961	Hattie	One hurricane strikes Hon	Turneffe	xnp	xnp	xnp	NYT xxx = 4 Nov 1961 / NYT xxx = 5 Nov 1961 / Washington Post xxx = 2 Nov 1961 / Washington Post xxx = 6 Nov 1961 / Washington Post xxx = 9 Nov 1961 / Guardian [Lon] xxx = 4 Nov 1961 / Guardian [Lon] xxx = 5 Nov 1961	Schmitt [Supp 1] / HURDAT / Bel Met	Rushton 154	"US grants temporary refugee status to Hon residents with family in US, possibly also provide passage to some refugees / Mid-1960s Mexico becomes major conduit for Hon–US migration, with US entry gained by misrepresentation or evasion of immigration officers / 1986 US Immigration Reform and Control Act provides amnesty for majority of illegal aliens, inc 6,252 Hon applicants /v Straughan 143–144, 157"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 908	908	1	0	xxx	Met	Storm	1 Jun 1963	30 Nov 1963	Unnamed TD	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	Unnamed TD	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 910	910	1	0	xxx	Met	Storm	1 Jun 1966	30 Nov 1966	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	No hurr nor storm matches /Schmitt [Supp 2]	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 912	912	1	0	xxx	Met	Storm	4 Sep 1969	4 Sep 1969	Francelia	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	NYT xxx = 5 Sep 1969 / Los Angeles Times xxx = 5 Sep 1961	Schmitt [Supp 1] / HURDAT / Bel Met	Rushton 154	Francelia	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 914	914	1	0	xxx	Soc	xnp	17 Jun 1971	xxx	American War on Drugs	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 916	916	1	0	xxx	Hos	xnp	1 Jan 1972	10 Mar 1972	Chewing Gum / Watermelon War	"Unusual military activity in Guat, inc hardened stance towards Belize ie that they would ""not accept lying down the independence of Belize, if this came about without Guatn concurrence, no matter what the sacrifice"""	xnp	Pres Carlos Manuel Arana Osorio	"Gov Richard Posnett, Edward Heath, William McQuillan, Vc-Mshl F. R. L. Mellersh, HMS Ark Royal"	xnp	xnp	"Cmnd. 5976 / PREM 15/1625 [Weymes to FCO 26, 27 Jan 1972 / Trend to Heath 29 Feb 1972 / Cromer to FCO 26 Jan, 1 Mar 1972 / Godber memo 11 Mar 1972 / B to Heath 13 Mar 1972] / DEFE 25/361 [Mellersh Minute 28 Aug 1973]"	Rossiter 786–787	10 Mar 1972 Washington. Guat delegation threaten action if Belize moves towards independence /v Rossiter 787 /PREM 15/1625	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 918	918	1	0	xxx	Met	Storm	19 Sep 1974	19 Sep 1974	Fifi	One hurricane strikes Hon	Belize T	xnp	xnp	xnp	NYT xxx = 21 Sep 1974 / NYT xxx = 23 Sep 1974 / Los Angeles Times xxx = 21 Sep 1974 / Washington Post xxx = 20 Sep 1974 / Washington Post xxx = 22 Sep 1974	HURDAT / Bel Met	Rushton 154	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 920	920	1	0	xxx	Hos	xnp	1 Oct 1975	4 Feb 1976	Chewing Gum / Watermelon War	"Guat deploy armoured personnel carriers and infantry near Belize, after which Belize Garrison is heavily reinforced"	Benque Viejo	xnp	"Gov Richard Posnett, PM Edward Heath, William McQuillan, Col Duncan R. Green, HMS Zulu"	xnp	xnp	FCO 7/3329 [McQuillan review for 1975] / FCO 7/3112 [Duff memo 27 Feb 1976] / DEFE 24/1054 [Belize report 8 Mar 1976 / COS meeting 3 Feb 1976 / Posnett to Duff 9 Feb 1976 / Mason to Callaghan 3 Mar 1976 / Green to Hames 10 Mar 1976] / DEFE 24/986 [Carver to Mason 1976] / CAB 128/57/14 / CAB 128/57/16–17	Rossiter 788–789	"See xxx news database for Document nyta000020011127d7b906tpn / Nov 1975 Belize Garrison receives Harriers, RN frigate; troops increased fm 598 to 1,238; Canada assists reinforcement /v Rossiter 789 /// 6 Nov 1975 Guat defence minister publicly reaffirms readiness to invade Belize /v Rossiter 789 /// 4 Feb 1976 Guat earthquake diverts military resources to search and rescue; Belize Garrison diminished, Harriers removed /v Rossiter 790 /// Jul 1976 Green to Rusby. Reports Guat arms purchases, inc Israeli Arava aircraft, armoured vehicles, fast patrol boats / McEntee to Duff. Reports intensive exercising of Guat paratroopers and infantry units, building of track towards Belize border, and clandestine intelligence gathering by Consul in Belize; requests reinforcement of Garrison; denied so as not to prejudice upcoming talks with Guat re Belize independence /v Rossiter 792–93 /FCO 44/1367 [Green to Rusby 26 Jul 1976 / McEntee to Duff 29 Jul 1976 / Larmour to Duff 11 Aug 1976] /// Possibly see 5 Dec 1974 Melchor de Mencos. Guat military establish Commando School = Kaibil Special Ops Training Ctr / 12 Jan 1989 Kaibil Ctr moved fm Melchor de Mencos to Poptún [Guat] /xxx"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 922	922	1	0	xxx	Hos	xnp	12 Jun 1977	12 Jun 1977	Laugerud Communiqué	"Brig Gen Kjell Eugenio Laugerud García, Pres of Guat, accuses UK, Belize, Cuba and Panama of conspiracy to destabilise Guat by fomenting trade union and student unrest, political terrorism, and sabotage"	Guat	"Pres Kjell Eugenio Laugerud García, Mario Sandóval Alarcón"	"Gov Peter McEntee, PM James Callaghan"	xnp	xnp	FCO 99/167 [McQuillan review for 1977] / DEFE 24/1820 [FCO to MOD 13 Jun 1977 / JIC assessment 14 Jun 1977 / Gov to FCO 14 Jun 1977 / Owen to Gov 14 Jun 1977 / Ashmore to Mulley 15 Jun 1977]	Rossiter 793	"14 Jun 1977 Gov of Belize requests reinforcements, which are denied so as not to give Guat excuse to call off talks re Belize independence /v Rossiter 808 fn 85 /DEFE 24/1820 [Gov to FCO 14 Jun 1977 / Ashmore to Mulley 15 Jun 1977 / Owen to Gov 14 Jun 1977 / Assessment 14 Jun 1977] /// c mid-Jun 1977 Adm Ashmore to Sec of Def. Requests reinforcement of Belize Garrison on credible intelligence of Guat invasion-like military preparations; overt reinforcement request denied, thought covert reinforcement by two Special Air Service troops and one frigate sanctioned /v Rossiter 794 /DEFE 24/1820 [Ashmore to Mulley 23 Jun 1977] /DEFE 24/1300 [Reinforcement of Belize Memo nd] /DEFE 26/23 [Report 22 Jun 1977]"	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 924	924	1	0	xxx	Hos	xnp	30 Jun 1977	10 Jul 1977	Chewing Gum / Watermelon War	"Guat increases military activity near Belize, inc announcement by head of Guat Air Force that ""Guat's patience was running out and that the armed forces were ready and determined to go into action"""	Benque Viejo	"Pres Kjell Eugenio Laugerud García, Mario Sandóval Alarcón"	"Gov Peter McEntee, PM James Callaghan"	xnp	xnp	DEFE 26/23 [DOE report 22 Jun 1977]  / DEFE 24/1300 [Whitmore to Mulley 4 Jul 1977 / MOD memo re reinforcement of Belize nd / Commander to MOD 29 Jun 1977 / Mulley minutes 30 Jun 1977 / FCO telegram no 150 7 Jul 1977 / Mulley to Owen 30 Jun 1977 / ACDS minutes nd / ACDS minutes 8 Jul 1977 / McEntee to FCO 4 Jul 1977 / DOP minutes 4 Jul 1977 / CDS to CBFB 4 Jul 1977 / Belize sitrep 8 Jul 1977 / Callaghan to Laugerud 7 Jul 1977 / McQuillan to FCO 6 Jul 1977 / Mountain report 11 Jul 1977] / DEFE 24/1820 [Ashmore to Mulley 23 Jun 1977] / CAB 128/62/2	Rossiter 794	"See Gale AP database for AP GALE|DPDIFJ372324255 / See xxx news database for Document nyta000020011127d97802cj6 / Hon costing UK US $ 10 to 12 m a yr in 1977 / third threatened mil confrontation [by Guat] 1972-77 /xxx /// mid-Jun 1977 Adm Ashmore to Sec of Def. Requests reinforcement of Belize Garrison on credible intelligence of Guat invasion-like military preparations; overt reinforcement request denied, thought covert reinforcement by two Special Air Service troops and one frigate sanctioned /v Rossiter 794 /DEFE 24/1820 [Ashmore to Mulley 23 Jun 1977] /DEFE 24/1300 [Reinforcement of Belize Memo nd] /DEFE 26/23 [Report 22 Jun 1977] /// 4 Jul 1977 Guat diplomats in Belize, inc Consul-Gen, depart Belize to Guat / Belize Garrison covertly reinforced /v Rossiter 795–96 /DEFE 24/1300 /CAB 128/62/2 /// 12 Jun 1977 Guat Govt advirtió que de producirse la independencia unilateral de Belice, haría valer militarmente sus derechos históricos, jurídicos y morales sobre ese territorio /v Hernandez 32"	xnp	xnp	some residents evac	xnp	most shops closed	xnp	###	
E 926	926	1	0	xxx	Hos	xnp	1 Jul 1978	30 Jul 1978	Chewing Gum / Watermelon War	Guat hostilities xxx	xnp	xnp	HMS Achilles	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 928	928	1	0	xxx	Met	Storm	19 Sep 1978	19 Sep 1978	Greta	One hurricane strikes Hon	xnp	xnp	xnp	xnp	Times xxx = 21 Sep 1978 / Los Angeles Times xxx = 20 Sep 1978	HURDAT / Bel Met	Rushton 154	Greta impact in south Hon /v Rushton 154	4 deaths	xnp	xnp	xnp	all grapefruit crop destroyed	xnp	###	
E 930	930	1	0	xxx	Soc	War	15 Oct 1979	16 Jan 1992	Salvadoran Civil War	Inc Salvadoran refugee arrivals	"Benque Viejo, Belmopan, Valley of Peace, Las Flores"	xnp	xnp	xnp	xnp	xnp	Cruz cap 5	"See xxx news database for Document NYTF000020050511df79017hz / 1970 Salvapan [near Belmopan] est by Salvadoran refugees /v Torres R 86 /xxx /// 1980–1991. Arrival of c 32,000 registered and unregistered refugees / 70 pc of registered refugees [= 12,000] fm El Salvador /v Cruz 156–157 /xxx /// 15 Jun 1980 Govt halt all admissions of refugees fm El Salvador, though unauthorised entry continued /v Cruz 165 /xxx /// 11 Jul 1980 Govt liaises with UNHCR /v Cruz 166 /xxx /// Nov 1981 Govt, UNHCR and Mennonite Central Committee begin Refugee Settlement Programme, settling refugees at Valley of Peace [Cayo] and Las Flores [Cayo] / Govt grant 12,000 acres farmland for refugees / 12 Mar 1982 First families arrive to settle Valley of Peace /v Cruz 169 /Torres R 88–120 /// Nov 1983 Govt confer with Anglican Council re refugees /v Cruz 174 /xxx /// Feb 1984 Police Dept charge 70 refugees with illegal entry or failure to register as aliens /v Cruz 175 /// 29 Apr 1984 Govt grants amnesty to unregistered aliens, 8,180 heads of families = 24,540 migrants apply for refugee status /v Cruz 176 /v Torres R 65 /// c 25 Dec 1984 Valley of Peace. Immigration raid, possibly by BDF, during which detainees are physically assaulted and degraded /Torres R 102 [R. Orellana interview 19 Sep 2010] /// Jan 1987 OWT. Kidnapping of 2 men by refugees / Apprehension and deportation of 117 aliens fm OW /v Cruz 177–178 /// Feb 1987 Palacio Committe = Immigration Advisory Committee headed by Joseph O. Palacio reports c 25,000 CA aliens in Belize, resulting in cultural shock; calls for maintenance of Creole majority; recommends against signing 1951 Refugee Convention nor 1967 Refugee Protocol /v Torres R 73–75 /xxx /// 29–31 May 1989 Antigua [Guat]. First CA conference re refugee crisis = Intl Conference on CA Refugees = CIREFCA; Belize declines to sign 1951 Refugee Convention and 1967 Refugee Protocol /v Cruz 182 /v Torres R 76 /// 16 Aug 1991 Refugees Act passed /v Cruz 183 /// May 1992 First repatriation of [19] refugees to El Salvador /v Cruz 183 /// Re Mestizo majority by 1991 see Richard Wilk, *Ethnos* 58(3–4), ""Beaty and the Feast: Official and Visceral Nationalism in Belize"" [1993] /v Cunin 49 /// 1980–1989 Belize receives c 22,000 refugees + c 7,000 economic migrants fm Guat and El Salvador /v Vargas 41, 43 /// c 1990 Belize has c 7,200 refugees fm Salvador + c 16,300 fm Guat + c 7,000 non-refugee arrivals fm Guat = c 30,500 migrants fm Guat and El Salvador /v Vargas 62 /// Sep 1984. c 2,000 to 7,000 Salvadoran refugees in Hon, total > 8,000 Guat and Salvadoran refugees /v Torres M 30, 51"	xnp	xnp	xxx to Hon permanently	xnp	xnp	xnp	###	
E 932	932	1	0	xxx	Fin	xnp	1 Jan 1980	xxx	Sugar Crisis	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	See xxx news database for Document FTFT000020070505dgci03077	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 934	934	1	0	xxx	Soc	xnp	3 Apr 1981	3 Apr 1981	Heads of Agreement crisis	"UK–Belize–Guat Heads of Agreement re Belize independence, which contained concessions for Guat, results in widespread civil unrest in Belize"	"Corozal T, xxx"	xnp	xnp	xnp	xnp	PREM 19/959 [Armstrong brief 22 Oct 1980 / Pym to Carrington 2 Oct 1980] / CAB 128/70/11	Rossiter 796	"See Gale AP database for GALE|DPDIFJ372324255 / See xxx news database for Document NYTF000020050517dd4300xj5 / Document NYTF000020050517dd4400xp1 / 5 Mar 1981 Lon. UK, Guat, Belize reach 16-point agreement re Belize independence in exchange for free access to Belize waters, free port facilities at Belize T and Punta Gorda, and access to two Belize cayes /v Rossiter 797 /CAB 128/70/11 /// 2 Apr 1981 Belmopan. Gov declares state of emergency /v Rossiter 810 n 122 /xxx /// 4 Jun 1981 Lon. UK agree to 9-month post-independence defence for Belize, and to capacity-building for BDF /v Rossiter 797 /CAB 128/71/1 /CAB 128/71/8 /PREM 19/959 [Hennessy to FCO 12 Jun 1981 / Ridley to Price 8 Sep 1981] /// 11 Mar 1981 Lon. UK, Guat, Hon [Nicholas Ridley, Castillo Valdéz, George Cadle Price] sign Heads of Agreement /v Lujan 6 170"	5 killed	xnp	xnp	xnp	dozens bldgs destroyed / sev stores looted	xnp	###	
E 936	936	1	0	xxx	Bio	Ill	1 Aug 1981	xxx	Pink eye epidemic	Outbreak of pink eye among xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	See Gale news database for GALE|DWOYQP766088042 / See PAHO Link: https://iris.paho.org/bitstream/handle/10665.2/27367/ev17n3p275.pdf?sequence=1&isAllowed=y	xnp	xnp	xnp	xnp	xnp	"Cost = 12,000 cases in 1981"	###	
E 938	938	1	0	xxx	Bio	Ill	8 Aug 1981	xxx	Pink eye epidemic	Outbreak of Pink eye	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 940	940	1	0	xxx	Met	Storm	1 Jun 1982	30 Nov 1982	Hermine	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	Hermine	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 942	942	1	0	xxx	Soc	xnp	1 Jan 1983	xxx	American Crime Crisis	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	See Gale AP database for GALE|CAHMGZ576566268	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 944	944	1	0	xxx	Soc	xnp	1 Jan 1985	xxx	Refugee crisis	xxx	xnp	xnp	xnp	xnp	Financial Times xxx = 16 Oct 1985 [Survey of Belize]	xnp	xnp	See Gale AP database for GALE|JDGOIU443080636 / See xxx news database for Document asp0000020011125dhal00osa / Document lba0000020011204dj850126w	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 946	946	1	0	xxx	Met	Storm	1 Jun 1986	30 Nov 1986	Unnamed TD	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	Unnamed TD	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 948	948	1	0	xxx	Bio	Ill	31 Dec 1986	xxx	HIV / AIDS epidemic	Outbreak of HIV / AIDS	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 950	950	1	0	xxx	Soc	xnp	21 Jul 1987	xxx	Refugee crisis	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 952	952	1	0	xxx	Met	Storm	1 Jun 1989	30 Nov 1989	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	No hurr nor storm matches /Schmitt [Supp 2]	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 954	954	1	0	xxx	Soc	xnp	8 Sep 1998	xxx	Belize Ripper	xxx	Belize T	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 956	956	1	0	xxx	Met	Storm	29 Oct 1998	29 Oct 1998	Mitch	One hurricane strikes Hon	xnp	xnp	xnp	xnp	Guardian [Lon] xxx = 31 Oct 1998 / NYT xxx = 30 Oct 1998	HURDAT / Bel Met	Rushton 154	xnp	xnp	xnp	xnp	xnp	"some to sev crops, roads damaged"	xnp	###	
E 958	958	1	0	xxx	Met	Storm	2 Oct 2000	2 Oct 2000	Keith	One hurricane strikes Hon	xnp	xnp	xnp	xnp	BBC xxx = 3 Oct 2000 / BBC xxx = 10 Oct 2000 / BBC xxx = 21 Oct 2000	HURDAT / Bel Met	Rushton 155	Keith impact greatest in north Hon and cayes /v Rushton 155	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 960	960	1	0	xxx	Met	Storm	8 Oct 2001	8 Oct 2001	Iris	One hurricane strikes Hon	xnp	xnp	xnp	xnp	NYT xxx = 12 Oct 2001 / Guardian [Lon] xxx = 10 Oct 2001 / BBC xxx = 10 Oct 2001	HURDAT / Bel Met	Rushton 155	xnp	31 killed	xnp	xnp	xnp	"3,718 houses destroyed = US $ 8.15 million / farms loss US $ 74.5 million loss"	xnp	###	
E 962	962	1	0	xxx	Met	Storm	1 Jun 2003	30 Nov 2003	Iris	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	Iris	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 964	964	1	0	xxx	Soc	xnp	1 Jan 2005	30 Dec 2005	2005 Protests	Civil unrest in Hon / xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 966	966	1	0	xxx	Met	Storm	1 Jun 2005	30 Nov 2005	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	No hurr nor storm matches /Schmitt [Supp 2]	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 968	968	1	0	xxx	Fin	xnp	1 Jan 2007	30 Dec 2009	Late 2000s recession	"Fin crisis in foreign markets, xxx"	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 970	970	1	0	xxx	Met	Storm	1 Jun 2007	30 Nov 2007	Arthur	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	Arthur	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 972	972	1	0	xxx	Met	Storm	21 Aug 2007	21 Aug 2007	Dean	One hurricane strikes Hon	xnp	xnp	xnp	xnp	NYT xxx = 22 Aug 2007 / BBC xxx = 22 Aug 2007	HURDAT / Bel Met	Rushton 155	Dean impact north Hon /v Rushton 155	xnp	xnp	xnp	xnp	US $ 10 million damage	"2,000 homeless"	###	
E 974	974	1	0	xxx	Fin	xnp	15 Sep 2008	xxx	Fin crisis 2007–2008	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 976	976	1	0	xxx	Bio	Ill	7 Jul 2009	xxx	Swine flu epidemic	Outbreak of Swine flu	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 978	978	1	0	xxx	Met	Storm	24 Oct 2010	24 Oct 2010	Richard	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	BBC xxx = 25 Oct 2010	Schmitt [Supp 1] / HURDAT / Bel Met	Rushton 155	Richard	3 killed	xnp	xnp	xnp	831 bldgs damaged / power outage for xxx days	xnp	###	
E 980	980	1	0	xxx	Met	Storm	1 Jun 2013	30 Nov 2013	Harvey	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	Harvey	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 982	982	1	0	xxx	Met	Storm	1 Jun 2015	30 Nov 2015	Hanna	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	Hanna	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 984	984	1	0	xxx	Met	Storm	1 Jun 2016	30 Nov 2016	Earl	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	Earl	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 986	986	1	0	xxx	Met	Storm	1 Jun 2017	30 Nov 2017	xnp	One or more hurricanes or tropical storms pass near or land on Hon	Turneffe	xnp	xnp	xnp	xnp	Schmitt [Supp 1]	xnp	No hurr nor storm matches /Schmitt [Supp 2]	xnp	xnp	xnp	xnp	xnp	xnp	###	
E 988	988	1	0	xxx	Bio	Ill	23 Mar 2019	xxx	COVID-19 epidemic	Outbreak of COVID-19	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	###	
