ID	NO	LOSSY	INVASN	SIEGE	SER 0	SER 1	START	STOP	NAME	DESC	PLACE	SP	NON—SP 0	NON—SP 1	PRESS	CF	VIA	NOTE	LOSS 0	LOSS 1	LOSS 2	LOSS 3	LOSS 4	LOSS 5	END	
E 1557	1557	0	0	0	Con	xnp	25 Aug 1880	25 Aug 1880	Barlee affair	"Inhabitants of Colony submit Memorial to Sec of State, praying estimates for 1881 not be approved, information therein being incorrect with view to mislead Colonial Office regarding unsatisfactory financial position of Colony"	Belize T	xnp	Lt Col Barlee	xnp	Belize Advertiser 1 1 2 = 21 May 1881 / Belize Advertiser 1 2 1 = 28 May 1881	"C.2978 / Pub Affairs xxx [25 Aug 1880, 7 Feb 1881] / R 115 [Memorial ... Sep 1880] / Bel G 1881 xxx [18 Feb 1881]"	Burdon 3 345	"Sep [Aug?] 1880. Memorial fm Inhabitants to Sec of State. States that in 1869 they were induced to consent to abrogation of their popular representative government in favour of Crown Colony system. Afer 10 years regrest grave error committed; opine present system of governemnt is dangerous to best interest of Colony:— Economy and efficiency had been urged as reasons for change, but 10 years experience has shewn reverse is case. Import duty raised; Land, house, property taxes diverted from original purposes; $201,709 squandered since [1 Jan?] 1877; Saving Bank funds illegally used to pay War Dept; ... Leg Co proceedings are little better than mockery, bills being introduced and passed on the same day ... Pray for removal of Lt Gov and his Priv Sec from Leg Co, and retrenchment of Public Expenditure. /R 115 /// 7 Feb 1881 Sec of State to Lt Gov. Instructs additional taxation be imposed, retrenchment of public expenditure, authorises issuance of debentures. /Pub Affairs xxx / 18 Feb 1881. Sec of State, seeing that alterations made in 1869 were carefully considered, cannot hold out any hope that alterations in present Constitution of Legislature will be made, as circumstances of Colony remain unchanged /Bel G 1881 /// See 14 Jun 1881 letter in Times-Picayune 45 123 6 = 23 Jun 1881 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-12268AA23A841A40%402408255-1225E5BEB561B9C8%405-126BA6F9E3EB969B%40From%2BThe%2BHonduras / Gov Barlee interview in Times-Picayune Afternoon sn 1 = 7 Aug 1882 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-122880CC5DD47598%402408665-12261DF461C01B30%400-12467A14F7EC9750%40Governor%2BBarlee%252C%2BOf%2BBritish%2BHonduras%252C%2BA%2BVisitor%2BTo%2BOur%2BCity.%2BA%2BFew%2BWords%2Bwith%2BHim"	np	np	np	np	np	np	###	
E 1559	1559	0	0	0	Fin	xnp	1 Jan 1881	30 Dec 1881	Maya arrivals	"Herman Joseph Cramer, manager of the Cramer Estate in Toledo, imports Maya Q'eqchi' labourers fm Guat"	San Pedro Landing [Sarstoon]	xnp	Herman Joseph Cramer	xnp	xnp	xnp	Downey 756–760 / Wilk xxx	"See Toledo map in Downey 755 /// 1871 Alta Verapaz. Guat mandamiento law allows Guat Govt to confiscate untitled Maya land /v Downey 753 /// 1891 Census reports 254 residents at San Pedro Landing / 1911 Census reports 328 residents at Dolores /v Downey 758 /xxx /// C 1904 Dolores [Toledo] settled /v Downey 758 /xxx /// 1908–1913 Crique Sarco [Temash R] settled, possibly or likely as camp for logging mill est by Karl Steinbrügge, Herman Steinbrügge /v Downey 760–762 /// 1886 c 100 Mopan Maya fm San Luis [Guat] settle Pueblo Viejo [SE of San Antonio in Toledo] /v Torres R 48, 173 /xxx /// See Richard Wilk, *Belizean Studies* 15(3), ""The Kekchi and the Settlement of Toledo District"" [1987] /v Ruiz 7 fn 12"	np	np	np	np	np	np	###	
E 1561	1561	0	0	0	Con	xnp	1 Mar 1881	15 Jun 1881	Pound est	Pound established for stray animals	Belize T	xnp	xnp	xnp	Times-Picayune 45 123 6 = 23 Jun 1881	xnp	xnp	"BELIZE, June 15, 1881. Some time in March [1881] we had the pleasure of seeing HE [Gov] ... The next we hear of HE is of his trying to walk the streets amongst the goats, hogs, cattle, horses, mules, etc.; soon a pound was ordered to be built, a proclamation was issued. After a few days notice was given to the police to impound every animal they found in the streets at large; a fine was also imposed on every person having such animal at large of one dollar besides the impounding one dollar also; in a very short time the streets were clear of every animal. /Times-Picayune 45 123"	np	np	np	np	np	np	###	
E 1563	1563	0	0	0	Met	Nino	1 May 1881	30 Oct 1881	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	Grove 147	"Corresponding Guat Hydro Index = 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1565	1565	0	0	0	Con	xnp	1 Jan 1882	30 Dec 1882	Kew Survey	"Royal Botanical Gardens, Kew, commission Sir Daniel Morris to survay flora of Hon, possibly first botanical survey of Hon"	Belize T	xnp	"William Thistleton-Dyer, Daniel Morris, Alfred Hyde"	xnp	xnp	xnp	Rushton 202	"≥ 1882 Morris and Hyde send c 60 herbarium specimens to Kew, possibly first collection of Hon plants preserved /v Rushton 202 /// Possibly see Alfred Moloney, *Brief outline of the botanical efforts of the government of British Honduras* [Belize, Angelus Press, 1895] OCLC = http://gw.worldcat.org.proxygw.wrlc.org/oclc/642476503"	np	np	np	np	np	np	###	
E 1567	1567	0	0	0	Soc	xnp	1 Jan 1882	xxx	Vault burials	"Govt introduce burial in above-ground vaults, which Belize T residents oppose"	Belize T	xnp	xnp	xnp	Times-Picayune 46 239 4 = 21 Sep 1882	Bel G 1881 xxx [24 Dec 1881]	Burdon 3 348	9 May 1877 New Cemetery opened; Yarborough closed /v Burdon 3 338 /Bel G 1877 /// 24 Dec 1881 Yarborough closed; Vaults at Queen Charlotte's Town opened fm and after 1 Jan 1882 /v Burdon 2 348 /Bel G 1881 /// See account of in Times-Picayune 46 239 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-12268A36933D9538%402408710-12261FFAEEC10E20%403-1243C738CF7B1A0A%40An%2BImported%2BNew%2BOrleans%2BGraveyard	np	np	np	np	np	np	###	
E 1569	1569	0	0	0	Soc	xnp	9 Jun 1882	14 Oct 1882	Ycaiche relations crisis	"Trade and intercourse with Icaiche Indians forbidden by Proclamation of Lt Gov Barlee, on account of threat to make war on Colony, but thereafter resumed"	Belize T	xnp	xnp	xnp	Belize Advertiser 1 32 3 = 24 Dec 1881 / Belize Advertiser 2 7 2 = 1 Jul 1882 / Colonial Guardian [Belize] 1 23 2 = 10 Jun 1882 / Colonial Guardian [Belize] 1 24 2 = 17 Jun 1882	"Bel G 1882 xxx [9 Jun, 14 Oct 1882]"	Burdon 3 348 / Dutt 139	"16 May 1882 Gen Pech to Lt Gov. Warns that Hon residents must evacuate disputed territory near Hondo within a month, or he would ""take possession [of the territory] and hoist the Mexican standard"" / 29 May 1882 Lt Gov to Gen Pech. Invites him to a round of talks to settle dispute; warns will stop all trade and communication with Icaiche if force is resorted to /v Dutt 139 /CO 123/168 /// 5 Jun 1882 Lt Gov to Kimberley. Reports intel suggesting Pech actions instigated not by foreign elements but rather by ""persons in this colony hostile to British rule"" /v Dutt 139 /CO 123/167 / 2 Jun 1882 Peña to OWT Mag. Celestino Peña [Sec to Gen Pech] claims Pech ultimatum concocted without Peña's knowledge during Gen Pech visit to San Antonio [Albion Isl] in early May 1882; singles out Albion Isl residents Manuel Jesus Castillo, Jose Santos Lopez, Jose Maria Sevilla, for instigating Pech /v Dutt 139 /CO 123/167 /// 8 Jun 1882 Exec Cl. Informed Gen Pech refused Lt Gov invitation to talks; orders arrest of Castillo and his three associates; orders immediate prohibition of trade and communication with Icaiche /v Dutt 141 /CO 123/167 /// 3 Jul 1882 AG reports sev persons charged with conspiracy to aid invasion of colony by divers foreigners, inc Gen Santiago Pech of Icaiche /v Burdon 3 349 /R 116 /// 12 Jun 1882 Proclamation. Prohibits entrance of any Icaiche Indian for any purpose on pain of imprisonment /Bel G 1882 / 31 Aug 1882 AG to Lt Gov. Reports no ""statutory or other authority for the imprisonment of any person found in the Colony under the circumstances stated in Lt Gov letter to Gen Pech [ie 12 Jun 1882 Proclamation]” /v Dutt 144 /CO 123/167 [2 Sep 1882] /// 5 Oct 1882 Lt Gov proposed to recieve Gen Pech at Corozal T /R 120A / 14 Oct 1882 Proclamaiton canceling that of 9 Jun /Bel G 1882 / Oct 1882 Gen Pech signs MOU agreeing to respect Hon boundaries /v Dutt 145 /xxx /// 3 Jul 1882 Mjr Fowler, Lt Garnett lead march to Benque Viejo to restore confidence due to alarm caused by threats by Ycaiche Indians. /Times-Picayune Afternoon sn 2 = 26 Jul 1882 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-1228808A1C70B748%402408653-12261DF0B0774D88%401"	np	np	np	np	np	np	###	
E 1571	1571	0	0	0	Con	xnp	12 Jul 1882	12 Jul 1882	R v Castillo	"Manuel Jesus Castillo, Sp refugee resident in Albion Island, and associates, is convicted to 7 yrs imprisonment for treason felony"	Belize T	xnp	"Manuel Jesus Castillo, Jose Santos Lopez, Jose Maria Sevilla"	"AG William Henry Dillet, Messrs Bristowe & Parker [Defence]"	xnp	xnp	Dutt 137–144	"See pamphlet *A full and particular account of the trial of Manuel Jesus Castillo, Jose Santos Lopez and Jose Maria Sevilla for Treason-Felony* [Belize, sn, sd] /v Dutt 141–142 /xxx /// Possibly see prev cases of Sp refugees charged with treason felony eg 1867 Marcelino Montejo, Esteban Toon; 1870 Laureano Flores; 1877 Rafael Garcia, Erculeano Garcia /v Dutt 148 fn 60 /// 2 Jun 1882 Peña to OWT Mag. Celestino Peña [Sec to Gen Pech] claims Pech ultimatum [of 16 May 1882] concocted without Peña's knowledge during Gen Pech visit to San Antonio [Albion Isl] in early May 1882; singles out Albion Isl residents Manuel Jesus Castillo, Jose Santos Lopez, Jose Maria Sevilla, for instigating Pech /v Dutt 139 /CO 123/167 /// 8 Jun 1882 Exec Cl. Informed Gen Pech refused Lt Gov invitation to talks; orders arrest of Castillo and his associates; orders immediate prohibition of trade and communication with Icaiche /v Dutt 141 /CO 123/167 /// 6 Jul 1882 Lt Gov to Kimberley. Fears Castillo has tampered with witnesses for Crown, in particular, caused prime witness and loyal Sp resident, Francisco Escalante, to flee for fear of retribution /v Dutt 141 /CO 123/167 /// 13 Nov 1882 Castillo to Kimberley. Claims unjust trial /v Dutt 144 /CO 123/168 /// May 1883 Castillo associates escape to Icaiche /v Dutt 146 /CO 123/170 [Lt Gov to Derby 31 Aug 1833] /// 23 Aug 1883 Lt Gov to Derby. Reports condition pardon of Castillo on recommendation of Sir Robert Harley; condition = joint bond with 2 sureties for $10,000, with approval of Messrs Mutrie & Currie of William Guild & Co as sureties, and detention in Belize T for 6 months /CO 123/170"	np	np	np	np	np	np	###	
E 1573	1573	0	0	0	Con	Treaty	11 Jan 1884	11 Jan 1884	Treaty of Belize	"Administrator of Colony, Col Sec Henry Fowler, brokers Treaty of Peace between Yuc and Chan Santa Cruz, which ultimately falls apart"	Belize T	Gen Theodosius Canto	"John Chuch, Gen José Cresencio Poot"	Henry Fowler	Belize Advertiser 3 31 2 = 19 Jan 1884 / Belize Advertiser 3 33 2 = 2 Feb 1884 / Colonial Guardian [Belize] 2 52 2 = 29 Dec 1883 / Colonial Guardian [Belize] 3 2 2 = 12 Jan 1884	"R 118 [11, 30 Jan, 11 Feb 1884]"	Burdon 3 352	"30 Jan 1884 Poot to Fowler. States received copy of Treaty [for ratification], but that Gen Canto got drunk and insulted a Chan Santa Cruz representative while in Colony, on acct of which Poot refuses to ratify Treaty /R 118"	np	np	np	np	np	np	###	
E 1575	1575	0	0	0	Met	Nino	1 May 1884	30 Oct 1885	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	Grove 147	"Corresponding Guat Hydro Index = 0, -1 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1577	1577	0	0	0	Con	xnp	2 Oct 1884	2 Oct 1884	HM entitles Gov	Letters Patent constitute Office of Governor and Commander-in-Chief of the Colony of British Honduras inc severance of dependence on Jam	Lon	xnp	Gov Roger Goldsworth	xnp	Colonial Guardian [Belize] 3 45 2 = 8 Nov 1884	Bel G 1884 xxx [1 Nov 1884]	Burdon 3 353	Possibly see 1886 Hon map in FO 925/1573 Link: http://www.globalcommodities.amdigital.co.uk.ezp-prod1.hul.harvard.edu/Documents/Details/FO_925_1573	np	np	np	np	np	np	###	
E 1579	1579	0	0	0	Con	xnp	29 Nov 1884	29 Nov 1884	Civil Registry est	"Ordinance 15 of 1884 for registration of births, marriages and deaths within Colony receives Gov assent, possibly marking first comprehensive registry by civil government"	Belize T	xnp	xnp	xnp	xnp	Bel G 1884 xxx [29 Nov 1884]	Burdon 3 353	Registration of marriages [by civil government] began 1881 /v Burdon 3 348 /BB 1882	np	np	np	np	np	np	###	
E 1581	1581	0	0	0	Fin	xnp	16 Dec 1884	2 Jun 1885	World Cotton Centennial	Colony is represented at World's Industrial and Cotton Centennial Exposition	New Orleans	xnp	xnp	xnp	xnp	Bel G 1884 xxx [29 Nov 1884]	Burdon 3 354 / Woodward 157	"£2,000 expended to ensure effective representation of Colony /Bel G 1884 xxx /// < 9 Apr 1884 Col E. A. Lever invites B Hon to attend; HE Henry Fowler, acting Gov; both hold public meeting of principal citizens re an exhibition of forest and mineral products of B Hon /Times-Picayune 48 76 8 = 9 Apr 1884 / See resolutions in Times-Picayune sn 4 = 18 Apr 1884 Link: https://infoweb-newsbank-com.ezp-prod1.hul.harvard.edu/apps/readex/doc?p=EANX&docref=image/v2%3A1223BCE5B718A166%40EANX-1226D56B2B30CB10%402409285-1226334F0B6DDF70%403-12418685B516A976%40World%2527s%2BExposition.%2BWork%2Bat%2Bthe%2BPark--A%2BVoice%2Bfrom%2BHonduras--What%2BIs%2BBeing%2BDone%2Bin%2B%255BIllegible%255D"	np	np	np	np	np	np	###	
E 1583	1583	0	0	0	Met	xnp	1 May 1885	30 Oct 1885	Drought	Dry rainy season or seasons / drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1585	1585	0	0	0	Met	Nina	1 May 1886	30 Oct 1887	La Niña	La Niña / cool ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Magnitude > 70th percentile during 1887 /Gergis xxx [Table 9] /// Corresponding Guat Hydro Index = 0, 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1587	1587	0	0	0	Met	Nino	1 May 1888	30 Oct 1889	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	Grove 147	"Magnitude > 70th percentile during 1888 /Gergis xxx [Table 9] /// Corresponding Guat Hydro Index = -1, 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1589	1589	0	0	0	Met	xnp	1 May 1888	30 Oct 1888	Drought	Dry rainy season or seasons / drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1591	1591	0	0	0	Con	xnp	2 Oct 1889	27 Apr 1890	1st Pan-American Conference	"Inc establishment of Pan-American Union, precursor to OAS"	Washington	xnp	xnp	xnp	xnp	xnp	Bethell 4 90	xnp	np	np	np	np	np	np	###	
E 1593	1593	0	0	0	Met	Nina	1 May 1890	30 Oct 1894	La Niña	La Niña / cool ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Magnitude > 70th percentile during 1893, 1894 /Gergis xxx [Table 9] /// Corresponding Guat Hydro Index = 0, -1, 0, 0, 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1595	1595	0	0	0	Met	Nino	1 May 1891	30 Oct 1891	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	Grove 147	"Magnitude > 70th percentile /Gergis xxx [Table 9] /// Corresponding Guat Hydro Index = -1 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1597	1597	0	0	0	Met	xnp	1 May 1891	30 Oct 1891	Drought	Dry rainy season or seasons / drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1599	1599	0	0	0	Con	xnp	21 Jan 1892	21 Jan 1892	Unofficial majority in Leg Cl	"Unofficial members of Legislative Council allotted majority of seats, marking return of representative Parliament or end of direct Crown rule"	"Belize T, Lon"	xnp	"Gov George Melville, CJ C. J. Anderson, Gov Alfred Moloney"	xnp	Colonial Guardian [Belize] xxx = 23 Jan 1892	xnp	"Dutt 149–150 / Appelbaum 112, 119 / Ashdown 66"	"1880, 1890 Hon petition Eng Parl or HM Govt for representative Parl, but are denied /v Toussaint 119–196 /// See P. Ashdown, *Journal of Imperial and Commonwealth History* 9(1), ""Sweet-Escott, Swayne and the Unofficial Majority in the Legislative Council of British Honduras 1904–1911"" [1980] /v Moberg 360 /// Jan 1891 Belize T. Gov George Melville fills four vacant seats in Leg Co with official members ie civil servants, whereupon People's Committee charge Leg Co as unconsitutional /v Ashdown 62 /// Jul 1891 Belize T. Stevens Bros & Co v Collector of Customs in Sup Ct challenge constitutionality of all-official Leg Co / 15 Jul 1891 CJ C. J. Anderson rules in favour of Stevens Bros & Co /v Ashdown 63–64 /// 4 Sep 1891 Belize T. Gov calls public meeting, pleading for constitutional and political peace, but is informed People's Committee will accept nothing less than unofficial majority /v Ashdown 65 /// 21 Jan 1892 Belize T. Gov Alfred Moloney informs public Col Off granted appointed unofficial majority in Leg Co, whereupon celebration ensues /v Ashdown 66–67"	np	np	np	np	np	np	###	
E 1601	1601	0	0	0	Con	Treaty	8 Jul 1893	8 Jul 1893	Spenser–Mariscal Treaty	xxx	xnp	xnp	xnp	xnp	xnp	xnp	Dutt 159 / Hoshino 13–16	xnp	np	np	np	np	np	np	###	
E 1603	1603	0	0	0	Met	xnp	1 May 1895	30 Oct 1895	Drought	Dry rainy season or seasons / drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1605	1605	0	0	0	Met	Nina	1 May 1896	30 Oct 1896	La Niña	La Niña / cool ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Corresponding Guat Hydro Index = 1 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1607	1607	0	0	0	Met	Nino	1 May 1896	30 Oct 1897	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	Grove 147	"Corresponding Guat Hydro Index = 1, 2 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1609	1609	0	0	0	Met	xnp	1 May 1896	30 Oct 1896	Flood	Wet rainy season or seasons / floods	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1611	1611	0	0	0	Met	xnp	1 May 1897	30 Oct 1897	Flood	Severely wet rainy season or seasons / severe floods	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1613	1613	0	0	0	Con	xnp	10 Sep 1898	10 Sep 1898	Centennial of Battle of St. George’s Caye	"Centennial celebration of Battle of St. George’s Caye, inc adoption of “Shoulder to Shoulder” motto"	Belize T	xnp	"Frederick Gahne, Henry Charles Usher, Wilfred A. Haylock, Benjamin Fairweather, Dr Charles Eyles, J. D. Meighan, Jose Maria Rosado, Absalom Hyde"	xnp	Colonial Guardian [Belize] xxx = 2 Apr 1898 / Clarion [Belize] xxx = 8 Apr 1898	CO 123/228/62	"Dutt 149–xxx / Metzgen 22 / Appelbaum 113, 121–125"	"2 Apr 1898 Editorial. Calls Battle ""the greatest and most glorious event in the annals of this portion of Central America."" /v Dutt 150 /v Metzgen 22 /Colonial Guardian xxx /// 6 Apr 1898 Meeting of 400 t 500 residents at Riverside Hall, Belize T. Re Centennial. Resolve That Battle was an event of public interest. Appoint committee of 20 to carry out preparations for centennial celebration /v Dutt 152 /CO 123/228/62"	np	np	np	np	np	np	###	
E 1615	1615	0	0	0	Met	Nino	1 May 1899	30 Oct 1906	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	Grove 147	"Magnitude > 70th percentile during 1900, 1902, 1905 /Gergis xxx [Table 9] /// Corresponding Guat Hydro Index = -1, 0, 0, 0, 1, 0, 0, 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1617	1617	0	0	0	Met	xnp	1 May 1899	30 Oct 1899	Drought	Dry rainy season or seasons / drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1619	1619	0	0	0	Con	Treaty	18 Nov 1901	18 Nov 1901	Hay–Pauncefote Treaty	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	Possibly see 1902 Hon map Link: https://lccn.loc.gov/2003627005	np	np	np	np	np	np	###	
E 1621	1621	0	0	0	Met	xnp	1 May 1903	30 Oct 1903	Flood	Wet rainy season or seasons / floods	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1623	1623	0	0	0	Met	Nina	1 May 1904	30 Oct 1904	La Niña	La Niña / cool ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Corresponding Guat Hydro Index = 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1625	1625	0	0	0	Con	xnp	6 Dec 1904	6 Dec 1904	Roosevelt Corollary	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	np	np	np	np	np	np	###	
E 1627	1627	0	0	0	Con	Treaty	19 Apr 1905	19 Apr 1905	Harrison–Altamirano Treaty	"Inc absolute cession of Mos Shore to Nicarauga, thereby annulling 1860 Treaty of Managua"	xnp	xnp	xnp	xnp	xnp	xnp	xnp	"See 1894 Mos Shore map Link: https://lccn.loc.gov/2004629024 /// 1894 Bluefields. Rigoberto Cabezas occupies Bluefields, expels Eng, brings Mos under Nicaragua /v Palma 52"	np	np	np	np	np	np	###	
E 1629	1629	0	0	0	Con	xnp	1 Jan 1906	30 Dec 1906	Boyce Report	"Sir Rubert Boyce submits report to Govt on 1905 yellow fever epidemic, possibly marking public health shift to mosquito eradication"	"Belize T, Lon"	xnp	xnp	xnp	xnp	xnp	Rushton 215	1900 Cuba. Walter Reed convinces US Army to est Yellow Fever Commission in Cuba [1900–02] and Panama [1903–06] to eradicate mosquitoes inc mosquito breeding grounds; programme cited by Boyce xxx /v Rushton 215	np	np	np	np	np	np	###	
E 1631	1631	0	0	0	Met	Nina	1 May 1907	30 Oct 1910	La Niña	La Niña / cool ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Magnitude > 70th percentile during 1909, 1910 /Gergis xxx [Table 9] /// Corresponding Guat Hydro Index = 0, 0, 1, 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1633	1633	0	0	0	Con	xnp	14 Nov 1907	20 Dec 1907	CA Peace Conference	"Inc establishment of precursor to SICA, or CA Integration System"	Washington	xnp	xnp	xnp	xnp	xnp	xnp	xnp	np	np	np	np	np	np	###	
E 1635	1635	0	0	0	Met	xnp	1 May 1909	30 Oct 1909	Flood	Wet rainy season or seasons / floods	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1637	1637	0	0	0	Met	Nino	1 May 1911	30 Oct 1915	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Magnitude > 70th percentile during 1912–1915 /Gergis xxx [Table 9] /// Corresponding Guat Hydro Index = 1, -1, 0, -2, 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1639	1639	0	0	0	Met	xnp	1 May 1911	30 Oct 1911	Flood	Wet rainy season or seasons / floods	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1641	1641	0	0	0	Con	xnp	18 Aug 1911	18 Aug 1911	Parliament Act 1911	xxx	xnp	xnp	xnp	xnp	xnp	xnp	xnp	xnp	np	np	np	np	np	np	###	
E 1643	1643	0	0	0	Met	xnp	1 May 1912	30 Oct 1912	Drought	Dry rainy season or seasons / drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1645	1645	0	0	0	Met	xnp	1 May 1914	30 Oct 1914	Drought	Severely dry rainy season or seasons / severe drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1647	1647	0	0	0	Met	Nina	1 May 1916	30 Oct 1918	La Niña	La Niña / cool ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Magnitude > 70th percentile during 1917 /Gergis xxx [Table 9] /// Corresponding Guat Hydro Index = 0, 0, 0 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1649	1649	0	0	0	Met	Nino	1 May 1918	30 Oct 1920	El Niño	El Niño / warm ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Magnitude > 70th percentile during 1918 /Gergis xxx [Table 9] /// Corresponding Guat Hydro Index = 0, 0, -1 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1651	1651	0	0	0	Met	xnp	1 May 1920	30 Oct 1920	Drought	Dry rainy season or seasons / drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1653	1653	0	0	0	Met	Nina	1 May 1921	30 Oct 1923	La Niña	La Niña / cool ENSO phase	xnp	xnp	xnp	xnp	xnp	Gergis xxx [Table 9]	xnp	"Corresponding Guat Hydro Index = 1, -1, 1 /Guevara-Murua xxx [Table 1, Supp]"	np	np	np	np	np	np	###	
E 1655	1655	0	0	0	Met	xnp	1 May 1921	30 Oct 1921	Flood	Wet rainy season or seasons / floods	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1657	1657	0	0	0	Met	xnp	1 May 1922	30 Oct 1922	Drought	Dry rainy season or seasons / drought	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
E 1659	1659	0	0	0	Met	xnp	1 May 1923	30 Oct 1923	Flood	Wet rainy season or seasons / floods	Guat	xnp	xnp	xnp	xnp	xnp	"Guevara-Murua xxx [Table 1, Supp]"	xnp	np	np	np	np	np	np	###	
