ID	NO	PRIM	COLL	TYPE	AID	NAME 0	CITED	START 0	STOP 0	SIZE	UNITS	NAME 1	NAME 2	PLACE 0	PLACE 1	DESC 0	PLACE 2	PLACE 3	START 1	STOP 1	NAME 3	NAME 4	NAME 5	VOL	ISS	VIA	FAID	DESC 1	NOTE	LINK	END	
S 410	410	0	0	P	US BC	xnp	xxx	np	np	1	vols	"Historical Statistics of the United States, 1789–1945"	np	np	np	"U.S. Dept. of Commerce, Bureau of the Census"	Washington	USA	1949	np	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/166034	"viii, 363 pages ; 30 cm"	"Guide Link: https://www.census.gov/library/publications/1975/compendia/hist_stats_colonial-1970.html / 3 ed = [Washington, Government Printing Office for Bureau of the Census, 1975] Desc = 2 v., [xxxii]-1200-[64] p. OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/56992924 / 4 ed = [Cambridge, Cambridge University Press, 2006] Desc = 5 volumes : illustrations ; 29 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/61757927"	https://www.census.gov/library/publications/1975/compendia/hist_stats_colonial-1970.html	###	
S 412	412	0	0	P	Chamberlain	xnp	28	np	np	1	vols	"The conquest and colonization of Yucatan, 1517-1550"	np	np	np	Carnegie Institution of Washington	Washington	USA	1948	np	R. S. Chamberlain	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1843427	"vi, 365 pages plates, maps (some folded) 26 cm"	= vol 582 series *Carnegie Institution of Washington publication*	https://hdl.handle.net/2027/txu.059173008409431	###	
S 414	414	0	0	P	Donohoe	xnp	2	np	np	1	vols	A History of British Honduras	np	np	np	Provincial Publishing Co.	Montreal	Canada	1946	np	W. A. Donohoe	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/11958356	"5 preliminary leaves, [13] 118 pages 1 leaf illustrations (including maps) 19 cm"	xnp	https://ufdc.ufl.edu/UF00099204/00001	###	
S 416	416	0	0	P	Winzerling	xnp	xxx	np	np	1	vols	"The Beginning of British Honduras, 1506-1765"	np	np	np	North River Press	New York	USA	1946	np	E. O. Winzerling	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1892890	90 pages 21 cm	xnp	https://ufdc.ufl.edu/UF00099216/00001	###	
S 418	418	0	0	P	Calderon	Seville 1944 / Sev 1944	127	np	np	1	vols	Belice 1663 (?)-1821	np	np	np	Escuela de Estudios Hispano-Americanos	Seville	Spain	1944	np	J. A. Calderón Quijano	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2481064	"xix, 503 p. illus., ports., fold. maps, facsims., plans. 23 cm"	= vol 5 series *Publicaciones de la Escuela de Estudios Hispano-Americanos de la Universidad de Sevilla*	http://simurg.bibliotecas.csic.es/viewer/image/CSIC000048031/1/	###	
S 420	420	0	0	P	Roys E	Roys 1	0	np	np	1	vols	The Titles of Ebtun	np	np	np	Carnegie Institution of Washington	Washington	USA	1939	np	R. L. Roys	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3453089	"xvii, 472 pages : illustrations, 15 plates (including maps (2 folded), facsimile) on 9 leaves 29 x 23 cm"	= vol 505 series *Carnegie Institution of Washington publication*	https://hdl.handle.net/2027/txu.059173022901217	###	
S 422	422	0	0	A	Thompson	xnp	0	np	np	np	np	Sixteenth and seventeenth century reports on the Chol Mayas	np	np	np	np	np	np	1938	np	J. E. Thompson	np	American Anthropologist	40	4	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5549153785	pp 584–604	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/661615	###	
S 424	424	0	0	P	McKay	xnp	0	np	np	1	vols	Essays in the history of modern Europe	np	np	np	Harper & Bros.	New York	USA	1936	np	xnp	D. C. McKay	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3492000	"x pages, 1 leaf, 184 pages, 1 leaf illustrations (map) 25 cm"	xnp	xxx	###	
S 426	426	1	0	P	Huxley	xnp	0	xxx	xxx	1	vols	Beyond the Mexique Bay	np	np	np	Chatto & Windus	London	UK	1934	np	A. Huxley	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/615289606	319 seiten : illustrationen	"Further see [New York & London, Harper & Brothers, 1934] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/1617967"	1950 ed: https://archive.org/details/in.ernet.dli.2015.183033/page/n5/mode/2up	###	
S 428	428	0	0	P	Roberts	xnp	xxx	np	np	1	vols	"Sir Henry Morgan, buccaneer and governor"	np	np	np	"Covici, Friede"	New York	USA	1933	np	W. A. Roberts	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/757089	"x, 320 pages illustrations 23 cm"	"Further see [London, Hamish Hamilton, 1933] OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/13944688"	https://hdl.handle.net/2027/mdp.39015021845162	###	
S 430	430	0	0	A	Nettels	xnp	1	np	np	np	np	"England and the Spanish-American Trade, 1680-1715"	np	np	np	np	np	np	1931	np	C. Nettels	np	Journal of Modern History	3	1	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5545736916	pp 1–32	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/1872139	###	
S 432	432	0	0	A	Hussey	xnp	3	np	np	np	np	Spanish Reaction to Foreign Aggression in the Caribbean to about 1680	np	np	np	np	np	np	1929	np	R. D. Hussey	np	Hispanic American Historical Review	9	3	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/7021648528	pp 286–302	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/2506623	###	
S 434	434	0	0	P	Metzgen	xnp	4	np	np	1	vols	"Shoulder to Shoulder, or the Battle of St. George’s Caye"	np	np	np	V. Goodrich	Belize	Belize	1928	np	M. S. Metzgen	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/769148898	"47 pages, [1] pages : illustrations, maps ; 22 cm"	Printed by Belize Literary and Debating Club ?	xxx	###	
S 436	436	0	0	A	Brown C	Brown 28	0	np	np	np	np	Contraband Trade: A Factor in the Decline of Spain's Empire in America	np	np	np	np	np	np	1928	np	V. L. Brown	np	Hispanic American Historical Review	8	2	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5791894271	pp 178–189	xnp	xxx	###	
S 438	438	0	0	T	Cook L	"Cook, Log"	0	np	np	np	np	A Study of the British Logwood Trade 1660–1783	np	np	np	MA thesis for Yale University	New Haven	USA	1927	np	F. M. Cook	Joseph 74 10 fn 11	np	np	xnp	xnp	xnp	xnp	"Not located in ProQuest, OCLC, nor Yale online catalogue on 17 Oct 2021"	xxx	###	
S 440	440	0	0	P	Collet	xnp	1	np	np	1	vols	British Honduras and its Resources	np	np	np	West India Committee	London	UK	1909	np	W. Collet	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/16134424	24 pages illustrations 18 cm	xnp	xxx	###	
S 442	442	1	0	P	Laws 1924	xnp	0	xxx	1924	2	vols	The New Edition of the Consolidated Laws of British Honduras	np	np	np	Printed by Waterlow and Sons Limited	London	UK	1924	xxx	xnp	C. B. Francis	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4143433	2 volumes 27 cm	xnp	HathiTrust v 1: https://hdl.handle.net/2027/mdp.35112101939298 / Google v 2: https://www.google.com/books/edition/The_New_Edition_of_the_Consolidated_Laws/o6kpAQAAMAAJ?hl=en&gbpv=0	###	
S 444	444	0	0	P	Wrong	xnp	2	np	np	1	vols	Government of the West Indies	np	np	np	Clarendon Press	Oxford	UK	1923	np	H. H. Wrong	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/697774097	"190 pages, 1 leaf (map) ; 8°"	xnp	https://www.google.com/books/edition/Government_of_the_West_Indies/idZAAAAAIAAJ?hl=en	###	
S 446	446	0	0	P	Dow	xnp	2	np	np	1	vols	"Pirates of the New England Coast, 1630–1730"	np	np	np	Marine Research Society	Salem	USA	1923	np	"G. F. Dow, J. H. Edmunds"	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3154674	"xxii, 394 pages, 45 unnumbered leaves of plates : illustrations, frontispiece, plates, portraits, maps, facsimiles ; 27 cm"	= vol 2 series *Publication of the Marine Research Society*	https://www.google.com/books/edition/The_Pirates_of_the_New_England_Coast_163/Kft3AAAAMAAJ?hl=en	###	
S 448	448	0	0	P	xxx	UK FO 1920	0	np	np	25	vols	Peace Handbooks	np	np	np	H. M. Stationery Office	London	UK	1920	1920	xnp	G. W. Prothero	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4694680	155 volumes in 25 ; 22 cm	= vols 1–162 series *Handbooks prepared under the direction of the Historical Section of the Foreign Office* / See confidential copy of vol 21 no 133 Link: https://hdl.handle.net/2027/txu.059173018591717	Google v 21: https://www.google.com/books/edition/North_Central_and_South_America/fKcln2zyeT4C?hl=en&gbpv=0 / Hathitrust v 21 no 133: https://hdl.handle.net/2027/njp.32101002091070	###	
S 450	450	0	0	A	Swayne	xnp	1	np	np	np	np	British Honduras	np	np	np	np	np	np	1917	np	E. Swayne	np	Geographical Journal	50	3	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5548553187	pp 161–175	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/1779904	###	
S 452	452	0	0	P	Forbes	xnp	1	np	np	1	vols	The Baymen of Belize and how they wrested British Honduras from the Spaniards	np	np	np	Society for Promoting Christian Knowledge; New York: E.S. Gorham	London	UK	1914	np	S. Forbes	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/264362342	"217 pages, 4 unnumbered leaves of plates: illustrations; 20 cm"	First print date uncertain eg OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/84969910	https://ufdc.ufl.edu/UF00095345/00001	###	
S 454	454	1	0	P	Laws 1914	xnp	0	xxx	1914	2	vols	The revised edition of the Consolidated laws of British Honduras	np	np	np	Printed by Waterlow and Sons Limited	London	UK	1914	xxx	xnp	W. S. Shaw	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1000910495	2 volumes ; 26 cm	xnp	xnp	###	
S 456	456	0	0	P	Newton	xnp	47	np	np	1	vols	The colonising activities of the English Puritans : the last phase of the Elizabethan struggle with Spain	np	np	np	Yale University Press	New Haven	USA	1914	np	A. P. Newton	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/2993127	"x pages, 2 leaves, 344 pages maps (1 double) 23 cm"	= vol 1 series *Yale historical publications : miscellany*	http://www.llmcdigital.org.ezp-prod1.hul.harvard.edu/default.aspx?redir=31970	###	
S 458	458	0	0	A	Barbour	xnp	3	np	np	np	np	Privateers and Pirates of the West Indies	np	np	np	np	np	np	1911	np	V. Barbour	np	American Historical Review	16	3	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/5545159470	pp 529–566	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/1834836	###	
S 460	460	0	0	P	Haring	xnp	41	np	np	1	vols	Buccaneers in the West Indies in the Seventeenth Century	np	np	np	Methuen & Co.	London	UK	1910	np	C. H. Haring	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1000327212 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/987859947	"viii, 298 pages : illustrations, maps"	Presented as a thesis to the Board of modern history of Oxford University in May 1909	http://www.gutenberg.org/ebooks/19139	###	
S 462	462	1	0	P	Goodman	xnp	3	xxx	xxx	1	vols	Reminiscences of a colonial judge.	np	np	np	Printed for private circulation by the Kingsgate Press	London	UK	1907	np	W. M. Goodman	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/929521345	"xvi, 365 pages : illustrations, portraits, map"	xnp	https://hdl.handle.net/2027/iau.31858014765485?urlappend=%3Bseq=15	###	
S 464	464	1	0	P	Boyce	xnp	9	xxx	xxx	1	vols	"Report to the Government of British Honduras upon the outbreak of yellow fever in that Colony in 1905 : together with an account of the distribution of the Stegomyia fasciata in Belize, and the measures necessary to stamp out or prevent the recurrence of yellow fever"	np	np	np	J. & A. Churchill	London	UK	1906	np	R. W. Boyce	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/932506082	104 pages : illustrations	Further see vars correspondence in *British Journal of Medicine* to Apr 1907	BHL: https://doi.org/10.5962/bhl.title.132224 / Google: https://www.google.com/books/edition/Report_to_the_Government_of_British_Hond/TiY6AQAAMAAJ?hl=en&gbpv=1&dq=subject:%22Belize%22&pg=PA50&printsec=frontcover	###	
S 466	466	0	0	P	Molina	Molina Solis / Merida 1904	41	np	np	3	vols	Historia de Yucatán durante la dominación española	np	np	np	Impr. de la Loteria del estado	Merida	Mexico	1904	1913	J. F. Molina Solís	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/13381125	3 v. ; 23 cm	xnp	Simurg v1: http://simurg.bibliotecas.csic.es/viewer/image/990002353440204201_V01/1/  / Simurg v2: http://simurg.bibliotecas.csic.es/viewer/image/990002353440204201_V02/1/ / Simurg v3: http://simurg.bibliotecas.csic.es/viewer/image/990002353440204201_V03/1/	###	
S 468	468	1	0	P	Moloney R	Moloney 2	0	xxx	xxx	1	vols	Reminiscences of my Work and Wanderings in British Honduras	np	np	np	Government Printing Office	Port of Spain	Trinidad & Tobago	1902	np	A. Moloney	xnp	np	np	np	Burdon 3 xxx	http://gw.worldcat.org.proxygw.wrlc.org/oclc/642483221	20 pages ; 23 cm	xnp	xxx	###	
S 470	470	0	0	A	Marsden	xnp	1	np	np	np	np	"The High Court of Admiralty in Relation to National History, Commerce and the Colonisation of America. A.D. 1550-1650"	np	np	np	np	np	np	1902	np	R. G. Marsden	np	Transactions of the Royal Historical Society	16	xnp	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/4937687694	pp 69–96	xnp	http://ezp-prod1.hul.harvard.edu/login?url=https://www.jstor.org/stable/3678118	###	
S 472	472	0	0	A	Eyles	xnp	6	np	np	np	np	The Influence of Rainfall in Yellow Fever	np	np	np	np	np	np	1898	np	C. H. Eyles	np	Edinburgh Medical Journal	4	6	xnp	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5248830/	pp 514–522	xnp	https://hollis.harvard.edu/permalink/f/1mdq5o5/TN_cdi_pubmedcentral_primary_oai_pubmedcentral_nih_gov_5248830 / https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5248830/	###	
S 474	474	0	0	P	Clowes	xnp	2	np	np	7	vols	The Royal Navy : a history from the earliest times to the present	np	np	np	"Sampson Low, Marston & Co."	London	UK	1897	1903	W. L. Clowes	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1296915	"7 volumes : frontispieces, illustrations (including plans) plates, portraits, maps (some folded) facsimiles, charts ; 27 cm"	xnp	v 1: https://www.google.com/books/edition/The_Royal_Navy/dXTmAAAAMAAJ?hl=en	###	
S 476	476	1	0	P	Mex 1897	Mex State 1897	0	xxx	xxx	1	vols	Tratado de limites entre los Estados-Unidos Mexicanos y Honduras Britanicas / Seguidos de los principales documentos que a el se refieren	np	np	np	"Tip. y Lit. ""La Europea"" de J. Aguilar Vera"	Mexico	Mexico	1897	np	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/8571551	130 p. : il. ; 22 cm	xnp	https://www.google.com/books/edition/Tratado_de_limites_entre_los_Estados_Uni/52MmAQAAMAAJ?hl=en&gbpv=0	###	
S 478	478	1	0	P	Lopez	xnp	5	xxx	xxx	2	vols	Geografía y descripción universal de las Indias	np	np	np	Establ. tip. de Fortanet	Madrid	Spain	1894	1894	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/191003	"xiii, 808 pages folded map 25 cm"	xnp	Google v 1: https://www.google.com/books/edition/Geograf%C3%ADa_y_descripción_universal_de_l/inYoAQAAIAAJ?hl=en  / Google v 2: https://www.google.com/books/edition/Geograf%C3%ADa_y_descripción_universal_de_l/SzxCAAAAIAAJ?hl=en	###	
S 480	480	1	0	P	Yuc 1894	Mex Yuc 1894	0	xxx	xxx	1	vols	"Yucatán y Belice. Coleccion de documentos importantes que se refieren al tratado de 8 de julio de 1893, celebrado entre el Sr. Lic. Ignacio Mariscal en representación de México, y Sir Spencer Saint Jhon en representación de la Gran Bretaña."	np	np	np	Tip. de G. Canto	Merida	Mexico	1894	np	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/1153440249	"1 preliminary leaf, 172 pages; map"	xnp	https://www.google.com/books/edition/Yucatán_y_Belice/3jQCAAAAYAAJ?hl=en	###	
S 482	482	1	0	P	Molina D	"Molina, Def"	0	xxx	xxx	1	vols	Defensa del tratado de límites entre Yucatán y Belice	np	np	np	"Imp. de ""El siglo diez y nueve"""	Mexico	Mexico	1894	np	xnp	"J. F. Molina Solís, A. Espinosa"	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/820924944	"xxxiv, 381, [1] pages"	xnp	https://www.google.com/books/edition/Defensa_del_tratado_de_l%C3%ADmites_entre_Yu/uCU0AQAAMAAJ?hl=en	###	
S 484	484	0	0	P	Villasenor	xnp	0	np	np	1	vols	La cuestion de Belice y el informe del señor secretario de relaciones	np	np	np	Imp. de el Tiempo	Mexico	Mexico	1894	np	A. Villaseñor y Villaseñor	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/13531027	141 pages 22 cm	xnp	https://www.google.com/books/edition/La_cuestion_de_Belice_y_el_informe_del_s/nz4CAAAAYAAJ?hl=en&gbpv=0	###	
S 486	486	0	0	P	Chalmers	xnp	333	np	np	1	vols	A History of Currency in the British Colonies	np	np	np	"Printed for H.M. Stationery Office, by Eyre and Spottiswoode"	London	UK	1893	np	R. Chalmers	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/768270403	"viii, 496 p."	xnp	Gale/Making Modern World: https://link.gale.com/apps/doc/U0112205310/MOME?u=camb55135&sid=MOME&xid=212bf46b&pg=1  / HathiTrust: https://hdl.handle.net/2027/uc2.ark:/13960/t12n56b7g	###	
S 488	488	1	0	P	Mex 1893	Mex State 1893	0	xxx	xxx	1	vols	"Informe del c. Ignacio Mariscal secretario del despacho de relaciones exteriores, rendido ante el Senado acerca del tratado de límites entre Yucatán y Belice, con un apéndice de notas y piezas justificativas"	np	np	np	Impr. de F. Díaz León	Mexico	Mexico	1893	np	xnp	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/902949196	55 pages : map	xnp	https://www.google.com/books/edition/Informe_del_c_Ignacio_Mariscal/oFtqAAAAMAAJ?hl=en&gbpv=1	###	
S 490	490	1	0	P	Moloney C	Moloney 1	0	xxx	xxx	1	vols	"Crown Governmetn in British Honduras, or a letter to the Secretary of State for the Colonies respectign the Treatment of a Subordinate officer in the Government employ"	np	np	np	xnp	Belize	Belize	1892	np	A. Moloney	xnp	np	np	np	Burdon 3 xxx	http://gw.worldcat.org.proxygw.wrlc.org/oclc/15516793 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/880785596	"1 preliminary leaf, 18, volumes pages 23 cm"	"Further see C. A. Moloney, *Postscript and additions to Crown government in British Honduras or, A letter to the Secretary of State for the Colonies respecting the treatment of a subordinate officer in the Government employ* [sl, sn, 1890s] Desc = 7 pages 23 cm OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/880785598"	xxx	###	
S 492	492	1	0	P	Laws 1887	xnp	0	xxx	1887	1	vols	Consolidated laws of the colony of British Honduras	np	np	np	Waterlow & Sons	London	UK	1887	np	xnp	W. M. Goodman	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/680367751	"2 preliminary leaves, xviii, 972 pages ; 25 cm"	xnp	https://www.google.com/books/edition/Consolidated_Laws_of_the_Colony_of_Briti/FI5CAQAAMAAJ?hl=en	###	
S 494	494	1	0	A	Rogers H	Rogers 85	0	1803	1885	np	np	British Honduras: Its Resources and Development	np	np	np	np	np	np	1885	np	E. Rogers	np	Journal of the Manchester Geographical Society	1	7–9	xnp	xnp	pp xxx–xxx	Though see pamphlet in OCLC Link: http://gw.worldcat.org.proxygw.wrlc.org/oclc/656502639	https://www.google.com/books/edition/The_Journal_of_the_Manchester_geographic/pzQFAAAAQAAJ?hl=en&gbpv=0	###	
S 496	496	0	0	P	Gibbs	xnp	6	np	np	1	vols	"British Honduras: an historical and descriptive account of the colony from its settlement, 1670"	np	np	np	"Sampson Low, Marston, Searle & Rivington"	London	UK	1883	np	A. R. Gibbs	xnp	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/608881763	"viii, 198, [2], 32 p.; 20 cm"	xnp	Readex/Afro-Americana: https://docs-newsbank-com.ezp-prod1.hul.harvard.edu/openurl?ctx_ver=z39.88-2004&rft_id=info:sid/iw.newsbank.com:EAIX&rft_val_format=info:ofi/fmt:kev:mtx:ctx&rft_dat=147E02AD710C6198&svc_dat=Evans:eaidoc&req_dat=B425E5B32E784515BC5AAA87BC16A340 / Local: file:///Users/angelnavidad/Downloads/British_Honduras.pdf / Google: https://www.google.com/books/edition/British_Honduras/UmhuYGCOdNQC?hl=en&gbpv=1&dq=subject:%22Belize%22&printsec=frontcover	###	
S 498	498	0	0	P	Alsedo	xnp	2	np	np	1	vols	Piraterías y agresiones de los ingleses y de otros pueblos de Europa en la América española desde el siglo XVI al XVIII	np	np	np	Imprenta de Manuel G. Hernández	Madrid	Spain	1883	np	D. de Alsedo y Herrera	J. Zaragoza	np	np	np	xnp	http://gw.worldcat.org.proxygw.wrlc.org/oclc/656588194	"130, 525 pages 3 folded maps 24 cm"	"Reprint of the author's *Aviso histórico, político, geográfico, con las noticías más particulares del Perú, Tierra-Firme, Chile y Nuevo reino de Granada* [Madrid, sn, 1740], together with others of his works never before published"	https://www.google.com/books/edition/Pirater%C3%ADas_y_agresiones_de_los_ingleses/MasMAAAAYAAJ?hl=en&gbpv=1&printsec=frontcover	###	
S 500	500	1	0	P	Morris	xnp	7	xxx	xxx	1	vols	The Colony of British Honduras. Its resources and prospects. With particular reference to its Indigenous Plants and Economic Productions	np	np	np	Edward Stanford	London	UK	1883	np	D. Morris	xnp	np	np	np	Burdon 3 xxx	http://gw.worldcat.org.proxygw.wrlc.org/oclc/3082083 / http://gw.worldcat.org.proxygw.wrlc.org/oclc/537503294	"xiii, 152 p., [2] leaves of plates : ill., map ; 19 cm"	xnp	https://www.google.com/books/edition/The_Colony_of_British_Honduras/3b8NAAAAQAAJ?hl=en&gbpv=1&dq=subject:%22Belize%22&pg=PA76&printsec=frontcover	###	
